source;target;edge_type;weight
"Moreau3125_GBOOKSph12";"Moreau3125_GBOOKSph13";"precedence";"1"
"Moreau3125_GBOOKSph13";"Moreau3125_GBOOKSph14";"precedence";"1"
"Moreau3125_GBOOKSph14";"Moreau3125_GBOOKSph15";"precedence";"1"
"Moreau3125_GBOOKSph15";"Moreau3125_GBOOKSph16";"precedence";"1"
"Moreau3125_GBOOKSph16";"Moreau3125_GBOOKSph17";"precedence";"1"
"Moreau3125_GBOOKSph17";"Moreau3125_GBOOKSph18";"precedence";"1"
"Moreau3125_GBOOKSph18";"Moreau3125_GBOOKSph19";"precedence";"1"
"Moreau3125_GBOOKSph19";"Moreau3125_GBOOKSph20";"precedence";"1"
"Moreau3125_GBOOKSph20";"Moreau3125_GBOOKSph21";"precedence";"1"
"Moreau3125_GBOOKSph21";"Moreau3125_GBOOKSph22";"precedence";"1"
"Moreau3125_GBOOKSph22";"Moreau3125_GBOOKSph23";"precedence";"1"
"Moreau3125_GBOOKSph23";"Moreau3125_GBOOKSph24";"precedence";"1"
"Moreau3125_GBOOKSph24";"Moreau3125_GBOOKSph25";"precedence";"1"
"Moreau3125_GBOOKSph25";"Moreau3125_GBOOKSph26";"precedence";"1"
"Moreau3125_GBOOKSph26";"Moreau3125_GBOOKSph27";"precedence";"1"
"Moreau3125_GBOOKSph27";"Moreau3125_GBOOKSph28";"precedence";"1"
"Moreau3125_GBOOKSph28";"Moreau3125_GBOOKSph29";"precedence";"1"
"Moreau3125_GBOOKSph29";"Moreau3125_GBOOKSph30";"precedence";"1"
"Moreau3125_GBOOKSph30";"Moreau3125_GBOOKSph31";"precedence";"1"
"Moreau3125_GBOOKSph31";"Moreau3125_GBOOKSph32";"precedence";"1"
"Moreau3125_GBOOKSph32";"Moreau3125_GBOOKSph33";"precedence";"1"
"Moreau3125_GBOOKSph33";"Moreau3125_GBOOKSph34";"precedence";"1"
"Moreau3125_GBOOKSph34";"Moreau3125_GBOOKSph35";"precedence";"1"
"Moreau3125_GBOOKSph35";"Moreau3125_GBOOKSph36";"precedence";"1"
"Moreau3125_GBOOKSph36";"Moreau3125_GBOOKSph37";"precedence";"1"
"Moreau3125_GBOOKSph37";"Moreau3125_GBOOKSph38";"precedence";"1"
"Moreau3125_GBOOKSph38";"Moreau3125_GBOOKSph39";"precedence";"1"
"Moreau3125_GBOOKSph39";"Moreau3125_GBOOKSph40";"precedence";"1"
"Moreau3125_GBOOKSph40";"Moreau3125_GBOOKSph41";"precedence";"1"
"Moreau3125_GBOOKSph41";"Moreau3125_GBOOKSph42";"precedence";"1"
"Moreau3125_GBOOKSph42";"Moreau3125_GBOOKSph43";"precedence";"1"
"Moreau3125_GBOOKSph43";"Moreau3125_GBOOKSph44";"precedence";"1"
"Moreau3125_GBOOKSph44";"Moreau3125_GBOOKSph45";"precedence";"1"
"Moreau3139_GBOOKSph0";"Moreau3139_GBOOKSph1";"precedence";"1"
"Moreau3139_GBOOKSph1";"Moreau3139_GBOOKSph2";"precedence";"1"
"Moreau3139_GBOOKSph2";"Moreau3139_GBOOKSph3";"precedence";"1"
"Moreau3139_GBOOKSph3";"Moreau3139_GBOOKSph4";"precedence";"1"
"Moreau3139_GBOOKSph4";"Moreau3139_GBOOKSph5";"precedence";"1"
"Moreau3139_GBOOKSph5";"Moreau3139_GBOOKSph6";"precedence";"1"
"Moreau3139_GBOOKSph6";"Moreau3139_GBOOKSph7";"precedence";"1"
"Moreau3139_GBOOKSph7";"Moreau3139_GBOOKSph8";"precedence";"1"
"Moreau3139_GBOOKSph8";"Moreau3139_GBOOKSph9";"precedence";"1"
"Moreau3139_GBOOKSph9";"Moreau3139_GBOOKSph10";"precedence";"1"
"Moreau3139_GBOOKSph10";"Moreau3139_GBOOKSph11";"precedence";"1"
"Moreau3139_GBOOKSph11";"Moreau3139_GBOOKSph12";"precedence";"1"
"Moreau3139_GBOOKSph12";"Moreau3139_GBOOKSph13";"precedence";"1"
"Moreau3139_GBOOKSph13";"Moreau3139_GBOOKSph14";"precedence";"1"
"Moreau3139_GBOOKSph14";"Moreau3139_GBOOKSph15";"precedence";"1"
"Moreau3139_GBOOKSph15";"Moreau3139_GBOOKSph16";"precedence";"1"
"Moreau3139_GBOOKSph16";"Moreau3139_GBOOKSph17";"precedence";"1"
"Moreau3139_GBOOKSph17";"Moreau3139_GBOOKSph18";"precedence";"1"
"Moreau3139_GBOOKSph18";"Moreau3139_GBOOKSph19";"precedence";"1"
"Moreau3139_GBOOKSph19";"Moreau3139_GBOOKSph20";"precedence";"1"
"Moreau3139_GBOOKSph20";"Moreau3139_GBOOKSph21";"precedence";"1"
"Moreau3139_GBOOKSph21";"Moreau3139_GBOOKSph22";"precedence";"1"
"Moreau3139_GBOOKSph22";"Moreau3139_GBOOKSph23";"precedence";"1"
"Moreau3139_GBOOKSph23";"Moreau3139_GBOOKSph24";"precedence";"1"
"Moreau3139_GBOOKSph24";"Moreau3139_GBOOKSph25";"precedence";"1"
"Moreau3139_GBOOKSph25";"Moreau3139_GBOOKSph26";"precedence";"1"
"Moreau3139_GBOOKSph26";"Moreau3139_GBOOKSph27";"precedence";"1"
"Moreau3139_GBOOKSph27";"Moreau3139_GBOOKSph28";"precedence";"1"
"Moreau3139_GBOOKSph28";"Moreau3139_GBOOKSph29";"precedence";"1"
"Moreau3139_GBOOKSph29";"Moreau3139_GBOOKSph30";"precedence";"1"
"Moreau3139_GBOOKSph30";"Moreau3139_GBOOKSph31";"precedence";"1"
"Moreau3139_GBOOKSph31";"Moreau3139_GBOOKSph32";"precedence";"1"
"Moreau3139_GBOOKSph32";"Moreau3139_GBOOKSph33";"precedence";"1"
"Moreau3139_GBOOKSph33";"Moreau3139_GBOOKSph34";"precedence";"1"
"Moreau3139_GBOOKSph34";"Moreau3139_GBOOKSph35";"precedence";"1"
"Moreau3139_GBOOKSph35";"Moreau3139_GBOOKSph36";"precedence";"1"
"Moreau3139_GBOOKSph36";"Moreau3139_GBOOKSph37";"precedence";"1"
"Moreau3139_GBOOKSph37";"Moreau3139_GBOOKSph38";"precedence";"1"
"Moreau3139_GBOOKSph38";"Moreau3139_GBOOKSph39";"precedence";"1"
"Moreau3139_GBOOKSph39";"Moreau3139_GBOOKSph40";"precedence";"1"
"Moreau3117_GBOOKSph0";"Moreau3117_GBOOKSph1";"precedence";"1"
"Moreau3117_GBOOKSph1";"Moreau3117_GBOOKSph2";"precedence";"1"
"Moreau3117_GBOOKSph2";"Moreau3117_GBOOKSph3";"precedence";"1"
"Moreau3117_GBOOKSph3";"Moreau3117_GBOOKSph4";"precedence";"1"
"Moreau3117_GBOOKSph4";"Moreau3117_GBOOKSph5";"precedence";"1"
"Moreau3117_GBOOKSph5";"Moreau3117_GBOOKSph6";"precedence";"1"
"Moreau3117_GBOOKSph6";"Moreau3117_GBOOKSph7";"precedence";"1"
"Moreau3117_GBOOKSph7";"Moreau3117_GBOOKSph8";"precedence";"1"
"Moreau3117_GBOOKSph8";"Moreau3117_GBOOKSph9";"precedence";"1"
"Moreau3117_GBOOKSph9";"Moreau3117_GBOOKSph10";"precedence";"1"
"Moreau3117_GBOOKSph10";"Moreau3117_GBOOKSph11";"precedence";"1"
"Moreau3117_GBOOKSph11";"Moreau3117_GBOOKSph12";"precedence";"1"
"Moreau3117_GBOOKSph12";"Moreau3117_GBOOKSph13";"precedence";"1"
"Moreau3117_GBOOKSph13";"Moreau3117_GBOOKSph14";"precedence";"1"
"Moreau3117_GBOOKSph14";"Moreau3117_GBOOKSph15";"precedence";"1"
"Moreau3117_GBOOKSph15";"Moreau3117_GBOOKSph16";"precedence";"1"
"Moreau3117_GBOOKSph16";"Moreau3117_GBOOKSph17";"precedence";"1"
"Moreau3117_GBOOKSph17";"Moreau3117_GBOOKSph18";"precedence";"1"
"Moreau3117_GBOOKSph18";"Moreau3117_GBOOKSph19";"precedence";"1"
"Moreau3117_GBOOKSph19";"Moreau3117_GBOOKSph20";"precedence";"1"
"Moreau3117_GBOOKSph20";"Moreau3117_GBOOKSph21";"precedence";"1"
"Moreau3117_GBOOKSph21";"Moreau3117_GBOOKSph22";"precedence";"1"
"Moreau3117_GBOOKSph22";"Moreau3117_GBOOKSph23";"precedence";"1"
"Moreau3117_GBOOKSph23";"Moreau3117_GBOOKSph24";"precedence";"1"
"Moreau3117_GBOOKSph24";"Moreau3117_GBOOKSph25";"precedence";"1"
"Moreau3117_GBOOKSph25";"Moreau3117_GBOOKSph26";"precedence";"1"
"Moreau3117_GBOOKSph26";"Moreau3117_GBOOKSph27";"precedence";"1"
"Moreau3117_GBOOKSph27";"Moreau3117_GBOOKSph28";"precedence";"1"
"Moreau3117_GBOOKSph28";"Moreau3117_GBOOKSph29";"precedence";"1"
"Moreau3117_GBOOKSph29";"Moreau3117_GBOOKSph30";"precedence";"1"
"Moreau3117_GBOOKSph30";"Moreau3117_GBOOKSph31";"precedence";"1"
"Moreau3117_GBOOKSph31";"Moreau3117_GBOOKSph32";"precedence";"1"
"Moreau3117_GBOOKSph32";"Moreau3117_GBOOKSph33";"precedence";"1"
"Moreau3117_GBOOKSph33";"Moreau3117_GBOOKSph34";"precedence";"1"
"Moreau3117_GBOOKSph34";"Moreau3117_GBOOKSph35";"precedence";"1"
"Moreau3117_GBOOKSph35";"Moreau3117_GBOOKSph36";"precedence";"1"
"Moreau3117_GBOOKSph36";"Moreau3117_GBOOKSph37";"precedence";"1"
"Moreau3117_GBOOKSph37";"Moreau3117_GBOOKSph38";"precedence";"1"
"Moreau3117_GBOOKSph38";"Moreau3117_GBOOKSph39";"precedence";"1"
"Moreau3117_GBOOKSph39";"Moreau3117_GBOOKSph40";"precedence";"1"
"Moreau3117_GBOOKSph40";"Moreau3117_GBOOKSph41";"precedence";"1"
"Moreau3117_GBOOKSph41";"Moreau3117_GBOOKSph42";"precedence";"1"
"Moreau3117_GBOOKSph42";"Moreau3117_GBOOKSph43";"precedence";"1"
"Moreau3117_GBOOKSph43";"Moreau3117_GBOOKSph44";"precedence";"1"
"Moreau3117_GBOOKSph44";"Moreau3117_GBOOKSph45";"precedence";"1"
"Moreau3117_GBOOKSph45";"Moreau3117_GBOOKSph46";"precedence";"1"
"Moreau3117_GBOOKSph46";"Moreau3117_GBOOKSph47";"precedence";"1"
"Moreau3117_GBOOKSph47";"Moreau3117_GBOOKSph48";"precedence";"1"
"Moreau3117_GBOOKSph48";"Moreau3117_GBOOKSph49";"precedence";"1"
"Moreau3117_GBOOKSph49";"Moreau3117_GBOOKSph50";"precedence";"1"
"Moreau3117_GBOOKSph50";"Moreau3117_GBOOKSph51";"precedence";"1"
"Moreau3117_GBOOKSph51";"Moreau3117_GBOOKSph52";"precedence";"1"
"Moreau3117_GBOOKSph52";"Moreau3117_GBOOKSph53";"precedence";"1"
"Moreau3117_GBOOKSph53";"Moreau3117_GBOOKSph54";"precedence";"1"
"Moreau3117_GBOOKSph54";"Moreau3117_GBOOKSph55";"precedence";"1"
"Moreau3117_GBOOKSph55";"Moreau3117_GBOOKSph56";"precedence";"1"
"Moreau3117_GBOOKSph56";"Moreau3117_GBOOKSph57";"precedence";"1"
"Moreau3117_GBOOKSph57";"Moreau3117_GBOOKSph58";"precedence";"1"
"Moreau3117_GBOOKSph58";"Moreau3117_GBOOKSph59";"precedence";"1"
"Moreau3117_GBOOKSph59";"Moreau3117_GBOOKSph60";"precedence";"1"
"Moreau3117_GBOOKSph60";"Moreau3117_GBOOKSph61";"precedence";"1"
"Moreau3117_GBOOKSph61";"Moreau3117_GBOOKSph62";"precedence";"1"
"Moreau3117_GBOOKSph62";"Moreau3117_GBOOKSph63";"precedence";"1"
"Moreau3117_GBOOKSph63";"Moreau3117_GBOOKSph64";"precedence";"1"
"Moreau3117_GBOOKSph64";"Moreau3117_GBOOKSph65";"precedence";"1"
"Moreau3117_GBOOKSph65";"Moreau3117_GBOOKSph66";"precedence";"1"
"Moreau2157_GBOOKSph5";"Moreau2136_GBOOKSph9";"proximity";"1"
"Moreau2132_GALLph5";"Moreau2135_MAZph5";"proximity";"1"
"Moreau2188_MAZph3";"Moreau2140_MAZph4";"proximity";"1.0"
"Moreau2188_MAZph3";"Moreau2173_GBOOKSph3";"proximity";"1"
"Moreau2188_MAZph3";"Moreau2175_GBOOKSph5";"proximity";"1"
"Moreau2188_MAZph3";"Moreau2187_GBOOKSph3";"proximity";"1"
"Moreau2188_MAZph3";"Moreau2163_MAZph3";"proximity";"1"
"Moreau2188_MAZph3";"Moreau3162_MAZph3";"proximity";"1.0"
"Moreau2188_MAZph3";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau2188_MAZph3";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau2188_MAZph9";"Moreau2143_GBOOKSph14";"proximity";"1"
"Moreau2188_MAZph9";"Moreau2140_MAZph18";"proximity";"1"
"Moreau2188_MAZph9";"Moreau2187_GBOOKSph20";"proximity";"1"
"Moreau2143_GBOOKSph14";"Moreau2140_MAZph18";"proximity";"1"
"Moreau2143_GBOOKSph14";"Moreau2187_GBOOKSph20";"proximity";"1"
"Moreau2155_GBOOKSph11";"Moreau2154_GBOOKSph5";"proximity";"1.0"
"Moreau2140_MAZph4";"Moreau2173_GBOOKSph3";"proximity";"1"
"Moreau2140_MAZph4";"Moreau2175_GBOOKSph5";"proximity";"1"
"Moreau2140_MAZph4";"Moreau2187_GBOOKSph3";"proximity";"1"
"Moreau2140_MAZph4";"Moreau2163_MAZph3";"proximity";"1"
"Moreau2140_MAZph4";"Moreau3162_MAZph3";"proximity";"1.0"
"Moreau2140_MAZph4";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau2140_MAZph4";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau2140_MAZph18";"Moreau2187_GBOOKSph20";"proximity";"1"
"Moreau2173_GBOOKSph3";"Moreau2175_GBOOKSph5";"proximity";"1"
"Moreau2173_GBOOKSph3";"Moreau2187_GBOOKSph3";"proximity";"1"
"Moreau2173_GBOOKSph3";"Moreau2163_MAZph3";"proximity";"1"
"Moreau2173_GBOOKSph3";"Moreau3162_MAZph3";"proximity";"1"
"Moreau2173_GBOOKSph3";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau2173_GBOOKSph3";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau2142_GBOOKSph42";"Moreau2175_GBOOKSph10";"proximity";"1"
"Moreau2175_GBOOKSph5";"Moreau2187_GBOOKSph3";"proximity";"1"
"Moreau2175_GBOOKSph5";"Moreau2163_MAZph3";"proximity";"1"
"Moreau2175_GBOOKSph5";"Moreau3162_MAZph3";"proximity";"1"
"Moreau2175_GBOOKSph5";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau2175_GBOOKSph5";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau2187_GBOOKSph3";"Moreau2163_MAZph3";"proximity";"1"
"Moreau2187_GBOOKSph3";"Moreau3162_MAZph3";"proximity";"1"
"Moreau2187_GBOOKSph3";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau2187_GBOOKSph3";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau2163_MAZph3";"Moreau3162_MAZph3";"proximity";"1"
"Moreau2163_MAZph3";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau2163_MAZph3";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau3162_MAZph3";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau3162_MAZph3";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau3122_GBOOKSph5";"Moreau3128_GBOOKSph5";"proximity";"1.0"
"Moreau3170_GBOOKSph3";"Moreau3117_GBOOKSph2";"proximity";"1"
"Moreau3170_GBOOKSph6";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau2188_MAZph3";"Moreau2181_GBOOKSph5";"proximity";"1"
"Moreau2188_MAZph3";"Moreau2140_MAZph4";"proximity";"1.0"
"Moreau2188_MAZph3";"Moreau2173_GBOOKSph3";"proximity";"1"
"Moreau2188_MAZph3";"Moreau2175_GBOOKSph5";"proximity";"1"
"Moreau2188_MAZph3";"Moreau2187_GBOOKSph3";"proximity";"1"
"Moreau2188_MAZph3";"Moreau2163_MAZph3";"proximity";"1"
"Moreau2188_MAZph3";"Moreau3162_MAZph3";"proximity";"1.0"
"Moreau2188_MAZph3";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau2188_MAZph3";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau2188_MAZph9";"Moreau2140_MAZph18";"proximity";"1"
"Moreau2181_GBOOKSph5";"Moreau2140_MAZph4";"proximity";"1"
"Moreau2181_GBOOKSph5";"Moreau2173_GBOOKSph3";"proximity";"1"
"Moreau2181_GBOOKSph5";"Moreau2176_GBOOKSph6";"proximity";"1"
"Moreau2181_GBOOKSph5";"Moreau2175_GBOOKSph5";"proximity";"1"
"Moreau2181_GBOOKSph5";"Moreau2187_GBOOKSph3";"proximity";"1"
"Moreau2181_GBOOKSph5";"Moreau2163_MAZph3";"proximity";"1"
"Moreau2181_GBOOKSph5";"Moreau3162_MAZph3";"proximity";"1"
"Moreau2181_GBOOKSph5";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau2181_GBOOKSph5";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau2181_GBOOKSph11";"Moreau2173_GBOOKSph15";"proximity";"1"
"Moreau2155_GBOOKSph11";"Moreau2154_GBOOKSph5";"proximity";"1.0"
"Moreau2140_MAZph4";"Moreau2173_GBOOKSph3";"proximity";"1"
"Moreau2140_MAZph4";"Moreau2175_GBOOKSph5";"proximity";"1"
"Moreau2140_MAZph4";"Moreau2187_GBOOKSph3";"proximity";"1"
"Moreau2140_MAZph4";"Moreau2163_MAZph3";"proximity";"1"
"Moreau2140_MAZph4";"Moreau3162_MAZph3";"proximity";"1.0"
"Moreau2140_MAZph4";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau2140_MAZph4";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau2144_GBOOKSph3";"Moreau3137_MAZph2";"proximity";"1"
"Moreau2173_GBOOKSph3";"Moreau2175_GBOOKSph5";"proximity";"1"
"Moreau2173_GBOOKSph3";"Moreau2187_GBOOKSph3";"proximity";"1"
"Moreau2173_GBOOKSph3";"Moreau2163_MAZph3";"proximity";"1"
"Moreau2173_GBOOKSph3";"Moreau3162_MAZph3";"proximity";"1"
"Moreau2173_GBOOKSph3";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau2173_GBOOKSph3";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau2175_GBOOKSph5";"Moreau2187_GBOOKSph3";"proximity";"1"
"Moreau2175_GBOOKSph5";"Moreau2163_MAZph3";"proximity";"1"
"Moreau2175_GBOOKSph5";"Moreau3162_MAZph3";"proximity";"1"
"Moreau2175_GBOOKSph5";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau2175_GBOOKSph5";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau2106_GBOOKSph1";"Moreau2110_GBOOKSph1";"proximity";"1"
"Moreau2187_GBOOKSph3";"Moreau2163_MAZph3";"proximity";"1"
"Moreau2187_GBOOKSph3";"Moreau3162_MAZph3";"proximity";"1"
"Moreau2187_GBOOKSph3";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau2187_GBOOKSph3";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau2163_MAZph3";"Moreau3162_MAZph3";"proximity";"1"
"Moreau2163_MAZph3";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau2163_MAZph3";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau3162_MAZph3";"Moreau3170_GBOOKSph6";"proximity";"1"
"Moreau3162_MAZph3";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau3122_GBOOKSph6";"Moreau3128_GBOOKSph6";"proximity";"1.0"
"Moreau3170_GBOOKSph6";"Moreau3117_GBOOKSph4";"proximity";"1"
"Moreau2181_GBOOKSph11";"Moreau2173_GBOOKSph15";"proximity";"1"
"Moreau2155_GBOOKSph14";"Moreau2154_GBOOKSph8";"proximity";"1.0"
"Moreau2144_GBOOKSph3";"Moreau3137_MAZph2";"proximity";"1"
"Moreau2176_GBOOKSph23";"Moreau2166_GBOOKSph11";"proximity";"1"
"Moreau2176_GBOOKSph25";"Moreau2141_GBOOKSph12";"proximity";"1"
"Moreau2176_GBOOKSph25";"Moreau2163_MAZph17";"proximity";"1"
"Moreau2141_GBOOKSph12";"Moreau2163_MAZph17";"proximity";"1"
"Moreau3122_GBOOKSph3";"Moreau3128_GBOOKSph3";"proximity";"1.0"
"Moreau3122_GBOOKSph6";"Moreau3128_GBOOKSph6";"proximity";"1.0"
"Moreau3122_GBOOKSph13";"Moreau3128_GBOOKSph13";"proximity";"1"
"Moreau2149_GBOOKSph4";"Moreau2154_GBOOKSph1";"proximity";"1"
"Moreau2149_GBOOKSph10";"Moreau2166_GBOOKSph11";"proximity";"1"
"Moreau2155_GBOOKSph14";"Moreau2154_GBOOKSph8";"proximity";"1.0"
"Moreau2158_GBOOKSph8";"Moreau2159_GBOOKSph13";"proximity";"1"
"Moreau2176_GBOOKSph23";"Moreau2166_GBOOKSph11";"proximity";"1"
"Moreau3122_GBOOKSph1";"Moreau3128_GBOOKSph1";"proximity";"1.0"
"Moreau3122_GBOOKSph3";"Moreau3128_GBOOKSph3";"proximity";"1.0"
"Moreau3122_GBOOKSph13";"Moreau3128_GBOOKSph13";"proximity";"1"
"Moreau2188_MAZph2";"Moreau2140_MAZph3";"proximity";"1.0"
"Moreau2188_MAZph2";"Moreau2187_GBOOKSph2";"proximity";"1"
"Moreau2188_MAZph2";"Moreau2163_MAZph2";"proximity";"1.0"
"Moreau2188_MAZph2";"Moreau2159_GBOOKSph3";"proximity";"1"
"Moreau2188_MAZph2";"Moreau3162_MAZph2";"proximity";"1"
"Moreau2188_MAZph2";"Moreau3117_GBOOKSph3";"proximity";"1"
"Moreau2168_GBOOKSph9";"Moreau2181_GBOOKSph9";"proximity";"1"
"Moreau2149_GBOOKSph4";"Moreau2154_GBOOKSph1";"proximity";"1"
"Moreau2140_MAZph3";"Moreau2187_GBOOKSph2";"proximity";"1"
"Moreau2140_MAZph3";"Moreau2163_MAZph2";"proximity";"1.0"
"Moreau2140_MAZph3";"Moreau2159_GBOOKSph3";"proximity";"1"
"Moreau2140_MAZph3";"Moreau3162_MAZph2";"proximity";"1"
"Moreau2140_MAZph3";"Moreau3117_GBOOKSph3";"proximity";"1"
"Moreau2187_GBOOKSph2";"Moreau2163_MAZph2";"proximity";"1"
"Moreau2187_GBOOKSph2";"Moreau2159_GBOOKSph3";"proximity";"1"
"Moreau2187_GBOOKSph2";"Moreau3162_MAZph2";"proximity";"1"
"Moreau2187_GBOOKSph2";"Moreau3117_GBOOKSph3";"proximity";"1"
"Moreau2163_MAZph2";"Moreau2159_GBOOKSph3";"proximity";"1"
"Moreau2163_MAZph2";"Moreau3162_MAZph2";"proximity";"1"
"Moreau2163_MAZph2";"Moreau3117_GBOOKSph3";"proximity";"1"
"Moreau2109_GBOOKSph6";"Moreau2110_GBOOKSph3";"proximity";"1"
"Moreau2109_GBOOKSph6";"Moreau2110_GBOOKSph6";"proximity";"1.0"
"Moreau2159_GBOOKSph3";"Moreau3162_MAZph2";"proximity";"1"
"Moreau2159_GBOOKSph3";"Moreau3117_GBOOKSph3";"proximity";"1"
"Moreau3137_MAZph7";"Moreau3145_GBOOKSph5";"proximity";"1"
"Moreau3137_MAZph38";"Moreau3145_GBOOKSph52";"proximity";"1"
"Moreau3162_MAZph2";"Moreau3117_GBOOKSph3";"proximity";"1"
"Moreau3122_GBOOKSph1";"Moreau3128_GBOOKSph1";"proximity";"1.0"
"Moreau3122_GBOOKSph2";"Moreau3128_GBOOKSph2";"proximity";"1.0"
"Moreau2188_MAZph2";"Moreau2140_MAZph3";"proximity";"1.0"
"Moreau2188_MAZph2";"Moreau2158_GBOOKSph3";"proximity";"1"
"Moreau2188_MAZph2";"Moreau2163_MAZph2";"proximity";"1.0"
"Moreau2188_MAZph2";"Moreau2159_GBOOKSph3";"proximity";"1"
"Moreau2188_MAZph2";"Moreau3162_MAZph2";"proximity";"1"
"Moreau2188_MAZph2";"Moreau3170_GBOOKSph5";"proximity";"1"
"Moreau2188_MAZph2";"Moreau3117_GBOOKSph3";"proximity";"1"
"Moreau2168_GBOOKSph9";"Moreau2181_GBOOKSph9";"proximity";"1"
"Moreau2143_GBOOKSph2";"Moreau2176_GBOOKSph3";"proximity";"1"
"Moreau2181_GBOOKSph4";"Moreau2175_GBOOKSph4";"proximity";"1.0"
"Moreau2155_GBOOKSph13";"Moreau2154_GBOOKSph7";"proximity";"1.0"
"Moreau2155_GBOOKSph15";"Moreau2154_GBOOKSph9";"proximity";"1.0"
"Moreau2140_MAZph3";"Moreau2158_GBOOKSph3";"proximity";"1"
"Moreau2140_MAZph3";"Moreau2163_MAZph2";"proximity";"1.0"
"Moreau2140_MAZph3";"Moreau2159_GBOOKSph3";"proximity";"1"
"Moreau2140_MAZph3";"Moreau3162_MAZph2";"proximity";"1"
"Moreau2140_MAZph3";"Moreau3170_GBOOKSph5";"proximity";"1"
"Moreau2140_MAZph3";"Moreau3117_GBOOKSph3";"proximity";"1"
"Moreau2158_GBOOKSph3";"Moreau2163_MAZph2";"proximity";"1"
"Moreau2158_GBOOKSph3";"Moreau2159_GBOOKSph3";"proximity";"1"
"Moreau2158_GBOOKSph3";"Moreau3162_MAZph2";"proximity";"1"
"Moreau2158_GBOOKSph3";"Moreau3170_GBOOKSph5";"proximity";"1"
"Moreau2163_MAZph2";"Moreau2159_GBOOKSph3";"proximity";"1"
"Moreau2163_MAZph2";"Moreau3162_MAZph2";"proximity";"1"
"Moreau2163_MAZph2";"Moreau3170_GBOOKSph5";"proximity";"1"
"Moreau2163_MAZph2";"Moreau3117_GBOOKSph3";"proximity";"1"
"Moreau2109_GBOOKSph5";"Moreau2110_GBOOKSph5";"proximity";"1"
"Moreau2109_GBOOKSph6";"Moreau2110_GBOOKSph3";"proximity";"1"
"Moreau2109_GBOOKSph6";"Moreau2110_GBOOKSph6";"proximity";"1.0"
"Moreau2159_GBOOKSph3";"Moreau3162_MAZph2";"proximity";"1"
"Moreau2159_GBOOKSph3";"Moreau3170_GBOOKSph5";"proximity";"1"
"Moreau2159_GBOOKSph3";"Moreau3117_GBOOKSph3";"proximity";"1"
"Moreau3137_MAZph7";"Moreau3145_GBOOKSph5";"proximity";"1"
"Moreau3137_MAZph38";"Moreau3145_GBOOKSph52";"proximity";"1"
"Moreau3162_MAZph2";"Moreau3170_GBOOKSph5";"proximity";"1"
"Moreau3162_MAZph2";"Moreau3117_GBOOKSph3";"proximity";"1"
"Moreau3122_GBOOKSph2";"Moreau3128_GBOOKSph2";"proximity";"1.0"
"Moreau3122_GBOOKSph4";"Moreau3128_GBOOKSph4";"proximity";"1.0"
"Moreau3170_GBOOKSph5";"Moreau3117_GBOOKSph3";"proximity";"1"
"Moreau2143_GBOOKSph2";"Moreau2176_GBOOKSph3";"proximity";"1"
"Moreau2181_GBOOKSph4";"Moreau2175_GBOOKSph4";"proximity";"1.0"
"Moreau2155_GBOOKSph13";"Moreau2154_GBOOKSph7";"proximity";"1.0"
"Moreau2155_GBOOKSph15";"Moreau2154_GBOOKSph9";"proximity";"1.0"
"Moreau2158_GBOOKSph3";"Moreau3170_GBOOKSph5";"proximity";"1"
"Moreau2176_GBOOKSph2";"Moreau2175_GBOOKSph1";"proximity";"1"
"Moreau2176_GBOOKSph2";"Moreau2135_MAZph1";"proximity";"1"
"Moreau2175_GBOOKSph1";"Moreau2135_MAZph1";"proximity";"1"
