real_text;created_at;from_user_name;sha1;category;average_hash;image
RT @gabriellecluzel: Les jeunes Marianne de #MarchonsEnfants contre la #PMAsansPere et la #GPA https://t.co/AmlB1IEhIN;2021-01-31 19:52:27;bichette2157;f4b1e8ff9a83d1a447e24afae67bf4386fb15586;barcode_baby;ffff9b1f0b030901;https://ceres.huma-num.fr/images/marchandisation/f4b1e8ff9a83d1a447e24afae67bf4386fb15586.jpg
RT @gabriellecluzel: Les jeunes Marianne de #MarchonsEnfants contre la #PMAsansPere et la #GPA https://t.co/AmlB1IEhIN;2021-01-31 19:17:24;bricolix;f4b1e8ff9a83d1a447e24afae67bf4386fb15586;barcode_baby;ffff9b1f0b030901;https://ceres.huma-num.fr/images/marchandisation/f4b1e8ff9a83d1a447e24afae67bf4386fb15586.jpg
RT @gabriellecluzel: Les jeunes Marianne de #MarchonsEnfants contre la #PMAsansPere et la #GPA https://t.co/AmlB1IEhIN;2021-01-31 23:25:10;Flat6addict;f4b1e8ff9a83d1a447e24afae67bf4386fb15586;barcode_baby;ffff9b1f0b030901;https://ceres.huma-num.fr/images/marchandisation/f4b1e8ff9a83d1a447e24afae67bf4386fb15586.jpg
RT @gabriellecluzel: Les jeunes Marianne de #MarchonsEnfants contre la #PMAsansPere et la #GPA https://t.co/AmlB1IEhIN;2021-01-31 20:29:32;BGuirlet;f4b1e8ff9a83d1a447e24afae67bf4386fb15586;barcode_baby;ffff9b1f0b030901;https://ceres.huma-num.fr/images/marchandisation/f4b1e8ff9a83d1a447e24afae67bf4386fb15586.jpg
RT @gabriellecluzel: Les jeunes Marianne de #MarchonsEnfants contre la #PMAsansPere et la #GPA https://t.co/AmlB1IEhIN;2021-02-01 06:20:38;5_juste;f4b1e8ff9a83d1a447e24afae67bf4386fb15586;barcode_baby;ffff9b1f0b030901;https://ceres.huma-num.fr/images/marchandisation/f4b1e8ff9a83d1a447e24afae67bf4386fb15586.jpg
RT @gabriellecluzel: Les jeunes Marianne de #MarchonsEnfants contre la #PMAsansPere et la #GPA https://t.co/AmlB1IEhIN;2021-02-01 10:15:26;Yab03755408;f4b1e8ff9a83d1a447e24afae67bf4386fb15586;barcode_baby;ffff9b1f0b030901;https://ceres.huma-num.fr/images/marchandisation/f4b1e8ff9a83d1a447e24afae67bf4386fb15586.jpg
RT @gabriellecluzel: Les jeunes Marianne de #MarchonsEnfants contre la #PMAsansPere et la #GPA https://t.co/AmlB1IEhIN;2021-02-02 10:09:09;artenset11;f4b1e8ff9a83d1a447e24afae67bf4386fb15586;barcode_baby;ffff9b1f0b030901;https://ceres.huma-num.fr/images/marchandisation/f4b1e8ff9a83d1a447e24afae67bf4386fb15586.jpg
RT @gabriellecluzel: Les jeunes Marianne de #MarchonsEnfants contre la #PMAsansPere et la #GPA https://t.co/AmlB1IEhIN;2021-02-01 09:43:08;Legrand1Legrand;f4b1e8ff9a83d1a447e24afae67bf4386fb15586;barcode_baby;ffff9b1f0b030901;https://ceres.huma-num.fr/images/marchandisation/f4b1e8ff9a83d1a447e24afae67bf4386fb15586.jpg
"RT @Ameris_Ard: [TW : PMA, GPA, LGBTIphobie]

Tranquille de faire sponso ce genre de publications Facebook ? Jte dérange pas trop ? https:/…";2019-09-26 06:44:39;TontonSomeul;fe2f00b76fd5af654f459735c041230fc08393e0;barcode_baby;ff390101110101ff;https://ceres.huma-num.fr/images/marchandisation/fe2f00b76fd5af654f459735c041230fc08393e0.jpg
"[TW : PMA, GPA, LGBTIphobie]

Tranquille de faire sponso ce genre de publications Facebook ? Jte dérange pas trop ? https://t.co/5QyBQzAUHR";2019-09-26 06:35:19;Ameris_Ard;fe2f00b76fd5af654f459735c041230fc08393e0;barcode_baby;ff390101110101ff;https://ceres.huma-num.fr/images/marchandisation/fe2f00b76fd5af654f459735c041230fc08393e0.jpg
RT @EnvieLire: Y a que les catholiques pour se rendre compte de la gravité de la #Bioethique de la #PMA ...? On a passé un cap dans la néga…;2020-08-01 18:44:35;EnvieLire;4cb1eeb09414df8600c44b22ad98a6375e260a71;barcode_baby;fff9f1e1c1c38387;https://ceres.huma-num.fr/images/marchandisation/4cb1eeb09414df8600c44b22ad98a6375e260a71.jpg
RT @EnvieLire: Y a que les catholiques pour se rendre compte de la gravité de la #Bioethique de la #PMA ...? On a passé un cap dans la néga…;2020-08-01 17:26:45;CII3MA;4cb1eeb09414df8600c44b22ad98a6375e260a71;barcode_baby;fff9f1e1c1c38387;https://ceres.huma-num.fr/images/marchandisation/4cb1eeb09414df8600c44b22ad98a6375e260a71.jpg
RT @EnvieLire: Y a que les catholiques pour se rendre compte de la gravité de la #Bioethique de la #PMA ...? On a passé un cap dans la néga…;2020-08-01 17:42:30;MuslimContreAtk;4cb1eeb09414df8600c44b22ad98a6375e260a71;barcode_baby;fff9f1e1c1c38387;https://ceres.huma-num.fr/images/marchandisation/4cb1eeb09414df8600c44b22ad98a6375e260a71.jpg
RT @EnvieLire: Y a que les catholiques pour se rendre compte de la gravité de la #Bioethique de la #PMA ...? On a passé un cap dans la néga…;2020-08-01 19:20:21;Farimonzon;4cb1eeb09414df8600c44b22ad98a6375e260a71;barcode_baby;fff9f1e1c1c38387;https://ceres.huma-num.fr/images/marchandisation/4cb1eeb09414df8600c44b22ad98a6375e260a71.jpg
RT @EnvieLire: Y a que les catholiques pour se rendre compte de la gravité de la #Bioethique de la #PMA ...? On a passé un cap dans la néga…;2020-08-01 20:53:17;mnafaza;4cb1eeb09414df8600c44b22ad98a6375e260a71;barcode_baby;fff9f1e1c1c38387;https://ceres.huma-num.fr/images/marchandisation/4cb1eeb09414df8600c44b22ad98a6375e260a71.jpg
"RT @BVoltaire: Napoléon et cet esclavage d'un nouveau genre...
#GPA #Napoléon
https://t.co/FkcKCMkrXZ https://t.co/CRaUmMYntc";2021-05-08 23:20:00;ZOREIL1945;0214f5cf9093ad8e35b1e95cefea790a24c35a80;merchandising_belly;9fcfc78b8383c3c3;https://ceres.huma-num.fr/images/marchandisation/0214f5cf9093ad8e35b1e95cefea790a24c35a80.jpg
"RT @OFrancois60200: #PMAsansPere 
#GPA
Mères porteuses : 
C’est NON, NON et NON ! !

MACRON DÉGAGE ! https://t.co/alWAjoIGLi";2019-10-05 17:39:25;emigrantizCCCP;0cebbe6dafd74b2624ff193553627ad68736407e;merchandising_belly;c7efd1978181c7ff;https://ceres.huma-num.fr/images/marchandisation/0cebbe6dafd74b2624ff193553627ad68736407e.jpg
#PMA : ce qu’on ne vous dit pas. https://t.co/EOL88RtUA4;2020-07-01 14:56:28;Enfantdabord2;8bc50d0a3b1e56c0981bf16ab1b7ba6170c7b8ae;merchandising_belly;a1c1ffcfcfc3c7c7;https://ceres.huma-num.fr/images/marchandisation/8bc50d0a3b1e56c0981bf16ab1b7ba6170c7b8ae.jpg
RT @Enfantdabord2: #PMA : ce qu’on ne vous dit pas. https://t.co/EOL88RtUA4;2020-07-01 19:34:38;annezda;8bc50d0a3b1e56c0981bf16ab1b7ba6170c7b8ae;merchandising_belly;a1c1ffcfcfc3c7c7;https://ceres.huma-num.fr/images/marchandisation/8bc50d0a3b1e56c0981bf16ab1b7ba6170c7b8ae.jpg
RT @Civitas_: Ni #PMA ni #GPA ni utérus artificiel et #transhumanisme ! Commandez vite vos autocollants ! #6octobre La #Famille ne se march…;2019-09-26 18:39:57;Maleblanc16;c5a2488926dc6684cebeb3f0af1e86ebf6482b3e;merchandising_belly;00047e780001ffff;https://ceres.huma-num.fr/images/marchandisation/c5a2488926dc6684cebeb3f0af1e86ebf6482b3e.jpg
RT @Civitas_: Ni #PMA ni #GPA ni utérus artificiel et #transhumanisme ! Commandez vite vos autocollants ! #6octobre La #Famille ne se march…;2019-09-26 10:58:03;VotezPoisson;c5a2488926dc6684cebeb3f0af1e86ebf6482b3e;merchandising_belly;00047e780001ffff;https://ceres.huma-num.fr/images/marchandisation/c5a2488926dc6684cebeb3f0af1e86ebf6482b3e.jpg
RT @Civitas_: Ni #PMA ni #GPA ni utérus artificiel et #transhumanisme ! Commandez vite vos autocollants ! #6octobre La #Famille ne se march…;2019-09-26 18:01:56;mg12gm;c5a2488926dc6684cebeb3f0af1e86ebf6482b3e;merchandising_belly;00047e780001ffff;https://ceres.huma-num.fr/images/marchandisation/c5a2488926dc6684cebeb3f0af1e86ebf6482b3e.jpg
RT @Civitas_: Ni #PMA ni #GPA ni utérus artificiel et #transhumanisme ! Commandez vite vos autocollants ! #6octobre La #Famille ne se march…;2019-09-26 10:55:42;Baptiste_6_2;c5a2488926dc6684cebeb3f0af1e86ebf6482b3e;merchandising_belly;00047e780001ffff;https://ceres.huma-num.fr/images/marchandisation/c5a2488926dc6684cebeb3f0af1e86ebf6482b3e.jpg
RT @Civitas_: La #télé #poubelle a encore frappé ! La série #Plusbellelavie fait la promo de la #GPA... après avoir fait celle des #trans,…;2019-09-03 07:25:26;Brunnin19872015;c5a2488926dc6684cebeb3f0af1e86ebf6482b3e;merchandising_belly;00047e780001ffff;https://ceres.huma-num.fr/images/marchandisation/c5a2488926dc6684cebeb3f0af1e86ebf6482b3e.jpg
RT @Civitas_: Ni #PMA ni #GPA ni utérus artificiel et #transhumanisme ! Commandez vite vos autocollants ! #6octobre La #Famille ne se march…;2019-09-27 02:57:04;SeguinHugues;c5a2488926dc6684cebeb3f0af1e86ebf6482b3e;merchandising_belly;00047e780001ffff;https://ceres.huma-num.fr/images/marchandisation/c5a2488926dc6684cebeb3f0af1e86ebf6482b3e.jpg
"Les hommes transsexuels auront accès à la PMA
Lire l'article :https://t.co/f96BmiNda0 https://t.co/lgl8mMllQO";2019-11-12 13:57:45;GuyJovelin6;868907ddebeb067b0da2f7126b74e1d888b7e4af;merchandising_belly;3fbf839b9d818102;https://ceres.huma-num.fr/images/marchandisation/868907ddebeb067b0da2f7126b74e1d888b7e4af.jpg
NON AUX ENFANTS À VENDRE...La Russie contre la GPA - https://t.co/BKBf83Sq58 https://t.co/jutGVymjI5 https://t.co/j1pI0DhUrB;2020-08-26 12:06:01;HeleneMichel16;2bdce26a3955fecb88ecd01ab2add6c006cad069;merchandising_belly;3fbf839b9d818102;https://ceres.huma-num.fr/images/marchandisation/2bdce26a3955fecb88ecd01ab2add6c006cad069.jpg
"La Russie contre la GPA
Lire l'article : https://t.co/AkOitdrj3n https://t.co/Q8mnqdZ3Kj";2020-08-26 15:46:40;GuyJovelin6;2bdce26a3955fecb88ecd01ab2add6c006cad069;merchandising_belly;3fbf839b9d818102;https://ceres.huma-num.fr/images/marchandisation/2bdce26a3955fecb88ecd01ab2add6c006cad069.jpg
RT @alex_QTB: et un sticker anti-GPA/PMA en moins  🤠 https://t.co/EYZkwLlC8o;2019-10-17 16:34:23;hugetransmess;62d1c2671d2cf47cc5428c3f9328891c6d0f032d;merchandising_belly;0000fdfcfcfcb080;https://ceres.huma-num.fr/images/marchandisation/62d1c2671d2cf47cc5428c3f9328891c6d0f032d.jpg
"#PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'extension de la PMA, à savoir le business juteux qu'elle représente. A commander d'urgence!
https://t.co/IwJPDesJ6a https://t.co/xSHZMNn5gt";2020-04-18 12:02:35;JuristePLE;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-18 12:30:31;ScherrerBl;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-18 12:07:33;LeaMidene;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-18 12:08:02;VotezPoisson;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-18 12:36:03;NPOMMERET;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-18 18:07:27;josephinemd34;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-18 13:34:35;droite_sensee;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-18 17:56:26;JennyLambert711;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-18 17:59:29;buchermdm;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-18 18:12:12;Louis_H_D;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-18 18:40:57;antoinne92;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-18 18:34:54;remseeks;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-18 23:51:50;jeannot3333;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-19 19:09:52;LeonTologue;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-19 10:05:36;PierreJeanARNAU;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-19 04:28:20;Le_petitnico;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-19 07:16:15;Kvcs64Kvcs;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-19 07:25:45;mydaphne;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-20 21:29:10;delagealine;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-20 09:19:54;vaubandaniel;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-23 07:11:56;Djocor;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-21 06:29:10;EARS64084896;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-21 15:01:06;Flcarpentier;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-04-27 12:41:41;OnNaQuUneMaman;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
"RT @JuristePLE: Interview d'Olivia Sarton à l'occasion de la sortie de son livre: PMA, ce qu'on ne vous dit pas. 
https://t.co/ywo47nDqUP h…";2020-04-27 19:25:27;BGuirlet;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
"RT @JuristePLE: Interview d'Olivia Sarton à l'occasion de la sortie de son livre: PMA, ce qu'on ne vous dit pas. 
https://t.co/ywo47nDqUP h…";2020-04-27 13:03:04;remseeks;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
"RT @JuristePLE: Interview d'Olivia Sarton à l'occasion de la sortie de son livre: PMA, ce qu'on ne vous dit pas. 
https://t.co/ywo47nDqUP h…";2020-04-27 13:08:02;VotezPoisson;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
"RT @JuristePLE: Interview d'Olivia Sarton à l'occasion de la sortie de son livre: PMA, ce qu'on ne vous dit pas. 
https://t.co/ywo47nDqUP h…";2020-04-27 13:19:28;MargottinSylvi1;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
"RT @JuristePLE: Interview d'Olivia Sarton à l'occasion de la sortie de son livre: PMA, ce qu'on ne vous dit pas. 
https://t.co/ywo47nDqUP h…";2020-04-27 13:36:20;fredericmajau;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
"RT @JuristePLE: Interview d'Olivia Sarton à l'occasion de la sortie de son livre: PMA, ce qu'on ne vous dit pas. 
https://t.co/ywo47nDqUP h…";2020-04-27 14:26:44;ehavet;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
RT @JuristePLE: #PMA :  ce qu'on ne vous dit pas. Un essai limpide et tout public sur les aspects cachés et les enjeux réels du projet d'ex…;2020-07-27 11:17:48;noe22349;641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a;merchandising_belly;ff8181efcfc3e7ef;https://ceres.huma-num.fr/images/marchandisation/641cdf0bcde8bde3743d7cbebd1fc7853bb0f46a.jpg
"Bienvenue dans le nouveau monde merveilleux des progressistes. 
#GPA https://t.co/Yxjdaw0Ajr";2019-08-29 16:55:23;Le_BienCommun;742eee9f5bdffe414ac909cfccf266afdedd6fcc;merchandising_belly;fcfefffeb880e0c0;https://ceres.huma-num.fr/images/marchandisation/742eee9f5bdffe414ac909cfccf266afdedd6fcc.jpg
RT @Contreinfo: Scandale : la Cour de Cassation valide les GPA faites clandestinement à l'étranger ! - https://t.co/hUHZst2sku https://t.co…;2019-10-05 16:58:19;daventure1;50de4d9533ed05e3008f726f85e15498fe2ca6fb;merchandising_belly;3fbf839b9d818102;https://ceres.huma-num.fr/images/marchandisation/50de4d9533ed05e3008f726f85e15498fe2ca6fb.jpg
RT @InfoMdia: Les hommes transsexuels auront accès à la PMA https://t.co/vksSCjY0dw https://t.co/L0Fvt6kpgS;2019-11-12 10:45:03;carolline031;8240a9487040d4f89153c8d7284f1ce6a43e86bb;merchandising_belly;3fbf839b9d818102;https://ceres.huma-num.fr/images/marchandisation/8240a9487040d4f89153c8d7284f1ce6a43e86bb.jpg
RT @InfoMdia: Les hommes transsexuels auront accès à la PMA https://t.co/vksSCjY0dw https://t.co/L0Fvt6kpgS;2019-11-12 10:57:11;HollandeOust;8240a9487040d4f89153c8d7284f1ce6a43e86bb;merchandising_belly;3fbf839b9d818102;https://ceres.huma-num.fr/images/marchandisation/8240a9487040d4f89153c8d7284f1ce6a43e86bb.jpg
Les hommes transsexuels auront accès à la PMA https://t.co/vksSCjY0dw https://t.co/L0Fvt6kpgS;2019-11-12 10:10:23;InfoMdia;8240a9487040d4f89153c8d7284f1ce6a43e86bb;merchandising_belly;3fbf839b9d818102;https://ceres.huma-num.fr/images/marchandisation/8240a9487040d4f89153c8d7284f1ce6a43e86bb.jpg
"#Bioethique #PMA : ce qu’on se garde bien de nous dire !

@AssembleeNat @LaREM_AN @Republicains_An @socialistesAN @deputesPCF @DeputesUDI_Ind @LabLaREM @GroupeMoDem @directAN https://t.co/y4tlVpoYqD";2020-07-26 16:06:59;Enfantdabord2;ad29ac6216c1c8f6ee80cab086c1f47e363da9b5;merchandising_belly;ff0000cfcfc3c3c7;https://ceres.huma-num.fr/images/marchandisation/ad29ac6216c1c8f6ee80cab086c1f47e363da9b5.jpg
"Rappelons que dans sa dernière version, le texte #Bioethique n’impose pas au donneur de révéler son identité. Donc l’enfant ne saurait qu’à ses 18 ans si son géniteur a accepté de se dévoiler.

Encore une injustice de plus !
C’est du grand n’importe quoi, @CoDubost ! https://t.co/QJcbRaHI3B";2020-07-26 20:40:50;Enfantdabord2;ad29ac6216c1c8f6ee80cab086c1f47e363da9b5;merchandising_belly;ff0000cfcfc3c3c7;https://ceres.huma-num.fr/images/marchandisation/ad29ac6216c1c8f6ee80cab086c1f47e363da9b5.jpg
"RT @Enfantdabord2: #Bioethique #PMA : ce qu’on se garde bien de nous dire !

@AssembleeNat @LaREM_AN @Republicains_An @socialistesAN @deput…";2020-07-26 17:10:37;noe22349;ad29ac6216c1c8f6ee80cab086c1f47e363da9b5;merchandising_belly;ff0000cfcfc3c3c7;https://ceres.huma-num.fr/images/marchandisation/ad29ac6216c1c8f6ee80cab086c1f47e363da9b5.jpg
RT @Enfantdabord2: Rappelons que dans sa dernière version, le texte #Bioethique n’impose pas au donneur de révéler son identité. Donc l’enf…;2020-07-27 06:58:27;remseeks;ad29ac6216c1c8f6ee80cab086c1f47e363da9b5;merchandising_belly;ff0000cfcfc3c3c7;https://ceres.huma-num.fr/images/marchandisation/ad29ac6216c1c8f6ee80cab086c1f47e363da9b5.jpg
RT @Enfantdabord2: Rappelons que dans sa dernière version, le texte #Bioethique n’impose pas au donneur de révéler son identité. Donc l’enf…;2020-07-26 20:56:57;lagrostA;ad29ac6216c1c8f6ee80cab086c1f47e363da9b5;merchandising_belly;ff0000cfcfc3c3c7;https://ceres.huma-num.fr/images/marchandisation/ad29ac6216c1c8f6ee80cab086c1f47e363da9b5.jpg
"RT @Enfantdabord2: #Bioethique #PMA : ce qu’on se garde bien de nous dire !

@AssembleeNat @LaREM_AN @Republicains_An @socialistesAN @deput…";2020-07-27 06:53:39;Enfantdabord2;ad29ac6216c1c8f6ee80cab086c1f47e363da9b5;merchandising_belly;ff0000cfcfc3c3c7;https://ceres.huma-num.fr/images/marchandisation/ad29ac6216c1c8f6ee80cab086c1f47e363da9b5.jpg
