Source;Target;TypeLien;Weight
albdmt;JourDeColere;Follow;0.1
albdmt;mehaud1;Follow;0.1
albdmt;SPMontmartre;Follow;0.1
albdmt;LePirateYou;Follow;0.1
albdmt;hojovenes;Follow;0.1
albdmt;20Minutes;Follow;0.1
albdmt;Faouzi_Lamdaoui;Follow;0.1
albdmt;Phalenebdlv;Follow;0.1
albdmt;tangodeo;Follow;0.1
albdmt;ORDUMAS;Follow;0.1
albdmt;christineboutin;Follow;0.1
albdmt;nk_m;Follow;0.1
albdmt;NicolasSarkozy;Follow;0.1
albdmt;fhollande;Follow;0.1
albdmt;LMPT53;Follow;0.1
albdmt;LMPT_Milan;Follow;0.1
albdmt;MvtConservateur;Follow;0.1
albdmt;LMPTHautDoubs;Follow;0.1
albdmt;CecileEdel;Follow;0.1
albdmt;h2brgrd;Follow;0.1
albdmt;LMPTTarn;Follow;0.1
albdmt;lmptantony;Follow;0.1
albdmt;LMPT_LR;Follow;0.1
albdmt;lmptlr;Follow;0.1
albdmt;henrivedas;Follow;0.1
albdmt;manifpourtous93;Follow;0.1
albdmt;LMPT_Alsace;Follow;0.1
albdmt;manifpourtous31;Follow;0.1
albdmt;manifpourtous92;Follow;0.1
albdmt;ManifPourTous55;Follow;0.1
albdmt;manifpourtous27;Follow;0.1
albdmt;ManifPourTous49;Follow;0.1
albdmt;manifpourtous12;Follow;0.1
albdmt;ManifPourTous63;Follow;0.1
albdmt;lmpt69;Follow;0.1
albdmt;manifpourtous11;Follow;0.1
albdmt;ManifPourTous85;Follow;0.1
albdmt;LMPT44;Follow;0.1
albdmt;ManifPourTous60;Follow;0.1
albdmt;LMPT71;Follow;0.1
albdmt;LaManifpourTou2;Follow;0.1
albdmt;manifpourtous65;Follow;0.1
albdmt;manifpourtous94;Follow;0.1
albdmt;manifpourtous19;Follow;0.1
albdmt;manifpourtous51;Follow;0.1
albdmt;LMPTCharBrionna;Follow;0.1
albdmt;LMPTChatou;Follow;0.1
albdmt;ManifPourTous59;Follow;0.1
albdmt;manifpourtous25;Follow;0.1
albdmt;LMPT49Saumur;Follow;0.1
albdmt;manifpourtous48;Follow;0.1
albdmt;LaManifPrTous06;Follow;0.1
albdmt;ManifPourTous89;Follow;0.1
albdmt;manifpourtous24;Follow;0.1
albdmt;manifpourtous50;Follow;0.1
albdmt;manifpourtous45;Follow;0.1
albdmt;ManifPourTous95;Follow;0.1
albdmt;ManifPourTous87;Follow;0.1
albdmt;LMPT57;Follow;0.1
albdmt;manifpourtous47;Follow;0.1
albdmt;ManifPourTous76;Follow;0.1
albdmt;ManifPourTous29;Follow;0.1
albdmt;maniftousvernon;Follow;0.1
albdmt;manifpourtous33;Follow;0.1
albdmt;manifpourtous83;Follow;0.1
albdmt;LaManifPrTous37;Follow;0.1
albdmt;manifpourtous14;Follow;0.1
albdmt;ManifPourTous32;Follow;0.1
albdmt;ManifPourTous72;Follow;0.1
albdmt;Manifpourtous41;Follow;0.1
albdmt;Manifpourtous74;Follow;0.1
albdmt;manifpourtous91;Follow;0.1
albdmt;adegts;Follow;0.1
albdmt;aclaudevenot;Follow;0.1
albdmt;ManifPourTous78;Follow;0.1
albdmt;iarsuaga;Follow;0.1
albdmt;heaventparis;Follow;0.1
albdmt;LeaBarracco;Follow;0.1
albdmt;lmguitton;Follow;0.1
albdmt;mdecy;Follow;0.1
albdmt;s_jourdain;Follow;0.1
albdmt;LTLNews;Follow;0.1
albdmt;antoinesantos;Follow;0.1
albdmt;Thomas_Mng;Follow;0.1
albdmt;LMPT_Poitou;Follow;0.1
albdmt;GrenelleFamille;Follow;0.1
albdmt;LaManif38;Follow;0.1
albdmt;manifpourtous73;Follow;0.1
albdmt;vaubandaniel;Follow;0.1
albdmt;jaimolomazo;Follow;0.1
albdmt;FrPasareti;Follow;0.1
albdmt;LetUsComment;Follow;0.1
albdmt;hazteoir;Follow;0.1
albdmt;ceciestmontweet;Follow;0.1
albdmt;lejdv_fr;Follow;0.1
albdmt;VigiGender;Follow;0.1
albdmt;Miss_Lillou;Follow;0.1
albdmt;Manifpourtous84;Follow;0.1
albdmt;PaulLarrouturou;Follow;0.1
albdmt;baborlelefan;Follow;0.1
albdmt;fps_22_35;Follow;0.1
albdmt;BlogCopte;Follow;0.1
albdmt;veillelorraine;Follow;0.1
albdmt;valerieboyer13;Follow;0.1
albdmt;ops78v;Follow;0.1
albdmt;PoliceNationale;Follow;0.1
albdmt;leLab_E1;Follow;0.1
albdmt;cartago1437;Follow;0.1
albdmt;SrNatB;Follow;0.1
albdmt;jmj_fr;Follow;0.1
albdmt;TourPourTous;Follow;0.1
albdmt;Sentinelles_fr;Follow;0.1
albdmt;diradefo;Follow;0.1
albdmt;SbastienGros;Follow;0.1
albdmt;BastienUH;Follow;0.1
albdmt;L_Volonte;Follow;0.1
albdmt;B2SaintSeine;Follow;0.1
albdmt;AvenirPourTous;Follow;0.1
albdmt;PierrePeyronnet;Follow;0.1
albdmt;AnneCeJuillet;Follow;0.1
albdmt;ndchretiente;Follow;0.1
albdmt;Charlyescp;Follow;0.1
albdmt;Veilleurs_SB;Follow;0.1
albdmt;AlexandreJMeyer;Follow;0.1
albdmt;LMPT75;Follow;0.1
albdmt;lamanifpartout;Follow;0.1
albdmt;ClotildeHamon;Follow;0.1
albdmt;ONLR_;Follow;0.1
albdmt;nelachonsrien;Follow;0.1
albdmt;Malte_France;Follow;0.1
albdmt;Senat;Follow;0.1
albdmt;carowallt;Follow;0.1
albdmt;Le_Figaro;Follow;0.1
albdmt;afpfr;Follow;0.1
albdmt;joseph2rs;Follow;0.1
albdmt;g2premare;Follow;0.1
albdmt;rstainville;Follow;0.1
albdmt;benoit_paris75;Follow;0.1
albdmt;TDebaecker;Follow;0.1
albdmt;LeParisien_75;Follow;0.1
albdmt;alliancepolice;Follow;0.1
albdmt;Interieur_Gouv;Follow;0.1
albdmt;ChTaubira;Follow;0.1
albdmt;jf_cope;Follow;0.1
albdmt;Elysee;Follow;0.1
albdmt;radionotredame;Follow;0.1
albdmt;fxbellamy;Follow;0.1
albdmt;ParisErik;Follow;0.1
albdmt;LStachelsk;Follow;0.1
albdmt;BenoitRousselot;Follow;0.1
albdmt;deRati;Follow;0.1
albdmt;BoutinNicoOldAc;Follow;0.1
albdmt;_vdemello;Follow;0.1
albdmt;Scouts_Europe;Follow;0.1
albdmt;AssasUniversite;Follow;0.1
albdmt;pybournazel;Follow;0.1
albdmt;Lilo_de_B;Follow;0.1
albdmt;PierDurieux;Follow;0.1
albdmt;LouisDeRaguenel;Follow;0.1
albdmt;abbegrosjean;Follow;0.1
albdmt;LePharisien;Follow;0.1
albdmt;tchenglaurence;Follow;0.1
albdmt;ghislain2f;Follow;0.1
albdmt;XBONGIBAULT;Follow;0.1
albdmt;MaCamiRichard;Follow;0.1
albdmt;Pontifex;Follow;0.1
albdmt;Emmanuel_Dc_;Follow;0.1
albdmt;MarchePourLaVie;Follow;0.1
albdmt;dioceseparis;Follow;0.1
albdmt;phgosselin;Follow;0.1
albdmt;SabineMaldague;Follow;0.1
albdmt;MarinCdL;Follow;0.1
albdmt;prouge20baville;Follow;0.1
albdmt;abbeamar;Follow;0.1
albdmt;Eloraillere;Follow;0.1
albdmt;gdechanterac;Follow;0.1
albdmt;jbdbe;Follow;0.1
albdmt;AugustinJUSOT;Follow;0.1
albdmt;CarolineRoux1;Follow;0.1
albdmt;Pontifex_fr;Follow;0.1
albdmt;koztoujours;Follow;0.1
albdmt;HerveMariton;Follow;0.1
albdmt;_T_dR;Follow;0.1
albdmt;theophilecv;Follow;0.1
albdmt;colggus;Follow;0.1
albdmt;axelrokvam;Follow;0.1
albdmt;Cyril_Desj;Follow;0.1
albdmt;PierreEynaud;Follow;0.1
albdmt;Segduclosel;Follow;0.1
albdmt;LLumbroso;Follow;0.1
albdmt;prefpolice;Follow;0.1
albdmt;Un_Veilleur;Follow;0.1
albdmt;scossiez;Follow;0.1
albdmt;PYves_P;Follow;0.1
albdmt;Bearnais_64300;Follow;0.1
albdmt;TDerville;Follow;0.1
albdmt;LaManifPourTous;Follow;0.1
albdmt;FrigideBarjot;Follow;0.1
NPOMMERET;albdmt;Partage;10
annechuchet;NPOMMERET;Partage;10
InformateurDab;annechuchet;Partage;10
LesConservateur;InformateurDab;Partage;10
mplecat22;LesConservateur;Partage;10
mplecat22;AMD4578;Follow;0.1
mplecat22;eugeniecrkt;Follow;0.1
mplecat22;Armorstat22;Follow;0.1
mplecat22;LaReynaert;Follow;0.1
mplecat22;AssoApollon;Follow;0.1
mplecat22;ChrisCottonStat;Follow;0.1
mplecat22;Reconquete22;Follow;0.1
mplecat22;Reconquete_off;Follow;0.1
mplecat22;verity_france;Follow;0.1
mplecat22;Livrenoirmedia;Follow;0.1
mplecat22;Valent1Pierre;Follow;0.1
mplecat22;Renouveau78;Follow;0.1
mplecat22;frantztoussaint;Follow;0.1
mplecat22;OnNaQuUneMaman;Follow;0.1
mplecat22;CaudeHenrion;Follow;0.1
mplecat22;TysolF;Follow;0.1
mplecat22;GINOUX10;Follow;0.1
mplecat22;racinesdavenir;Follow;0.1
mplecat22;MiroslavLeku2;Follow;0.1
mplecat22;faitsetdocs;Follow;0.1
mplecat22;via_officiel;Follow;0.1
mplecat22;NStopcovid;Follow;0.1
mplecat22;AuRevoirHidalgo;Follow;0.1
mplecat22;hidalgodegage;Follow;0.1
mplecat22;DrSabrinaaurora;Follow;0.1
mplecat22;CampusVox;Follow;0.1
mplecat22;MunicipalesPCD;Follow;0.1
mplecat22;ealing_wakeup;Follow;0.1
mplecat22;JuristePLE;Follow;0.1
mplecat22;gabriellecluzel;Follow;0.1
mplecat22;ThillAgnes;Follow;0.1
mplecat22;sergefederbusch;Follow;0.1
mplecat22;RacinesdaveLyon;Follow;0.1
mplecat22;J_Rodrigues_Off;Follow;0.1
mplecat22;VacancesIrlande;Follow;0.1
mplecat22;EuropeforFamily;Follow;0.1
mplecat22;phgosselin;Follow;0.1
mplecat22;archazh;Follow;0.1
mplecat22;collCartonJaune;Follow;0.1
mplecat22;BarbaraMazieres;Follow;0.1
mplecat22;jdomerchet;Follow;0.1
mplecat22;vaubandaniel;Follow;0.1
mplecat22;tegnererik;Follow;0.1
mplecat22;ECiotti;Follow;0.1
mplecat22;GLarrive;Follow;0.1
mplecat22;albdmt;Follow;0.1
mplecat22;40MA;Follow;0.1
mplecat22;VigiGender;Follow;0.1
mplecat22;LMPT53;Follow;0.1
mplecat22;VIA_CdA;Follow;0.1
mplecat22;UnionDroites2;Follow;0.1
mplecat22;MORICE99773139;Follow;0.1
mplecat22;lmpt69;Follow;0.1
mplecat22;manifpourtous22;Follow;0.1
mplecat22;NPolony;Follow;0.1
mplecat22;pyt22fr;Follow;0.1
mplecat22;Contribuables75;Follow;0.1
mplecat22;Benjamin_Leduc_;Follow;0.1
mplecat22;AntoineArdant;Follow;0.1
mplecat22;OlivierPIRRA;Follow;0.1
mplecat22;chaboettner;Follow;0.1
mplecat22;CdeLagarde;Follow;0.1
mplecat22;ChTailllebois;Follow;0.1
mplecat22;pcd35;Follow;0.1
mplecat22;ReynaldSecher;Follow;0.1
mplecat22;BrieucQuil;Follow;0.1
mplecat22;GB_GBernard;Follow;0.1
mplecat22;MariedeBlic;Follow;0.1
mplecat22;jfpoisson78;Follow;0.1
ChCaro1;mplecat22;Partage;10
LeonTologue;ChCaro1;Partage;10
LeonTologue;JuvingBrunet;Follow;0.1
LeonTologue;GeoffroyLejeune;Follow;0.1
LeonTologue;SmitsJeanne;Follow;0.1
LeonTologue;languedebuis;Follow;0.1
LeonTologue;jaclostermann;Follow;0.1
LeonTologue;AimerNotreDame;Follow;0.1
LeonTologue;JL_DeLaContrie;Follow;0.1
LeonTologue;BlaiseElise;Follow;0.1
LeonTologue;ZemmourEric;Follow;0.1
LeonTologue;AbbeRaffray;Follow;0.1
LeonTologue;David_vanH;Follow;0.1
LeonTologue;KersausonDe;Follow;0.1
LeonTologue;france_soir;Follow;0.1
LeonTologue;LibreCollectif;Follow;0.1
LeonTologue;JulesPutois;Follow;0.1
LeonTologue;CathRouvier;Follow;0.1
LeonTologue;crist_va;Follow;0.1
LeonTologue;OCacqueray;Follow;0.1
LeonTologue;HogardJacques;Follow;0.1
LeonTologue;Abbedelacroix;Follow;0.1
LeonTologue;Le_petitnico;Follow;0.1
LeonTologue;anne_dard;Follow;0.1
LeonTologue;mej31600;Follow;0.1
LeonTologue;VexillaGalliae;Follow;0.1
LeonTologue;ivanrioufol;Follow;0.1
LeonTologue;Jacques36935109;Follow;0.1
LeonTologue;HocSabrina;Follow;0.1
LeonTologue;amaury4485;Follow;0.1
LeonTologue;RTLFrance;Follow;0.1
LeonTologue;ChdOrnellas;Follow;0.1
LeonTologue;savane_a;Follow;0.1
LeonTologue;VroniqueDupont1;Follow;0.1
LeonTologue;N_TardyJoubert;Follow;0.1
LeonTologue;BrunoMarco93100;Follow;0.1
LeonTologue;YvDelx;Follow;0.1
LeonTologue;mplecat22;Follow;0.1
LeonTologue;JuristePLE;Follow;0.1
LeonTologue;Mlaclassadallas;Follow;0.1
LeonTologue;JHL__64;Follow;0.1
LeonTologue;VigiGender;Follow;0.1
LeonTologue;Kernunnos;Follow;0.1
LeonTologue;RTenfrancais;Follow;0.1
LeonTologue;Eglisecatho;Follow;0.1
LeonTologue;SOSCdOrient;Follow;0.1
LeonTologue;PLCVendee;Follow;0.1
LeonTologue;LiberteduCulte;Follow;0.1
LeonTologue;pascalemorinie1;Follow;0.1
LeonTologue;ln123Champagne;Follow;0.1
LeonTologue;SaintLo45536988;Follow;0.1
LeonTologue;JeuneReac;Follow;0.1
LeonTologue;jsferjou;Follow;0.1
LeonTologue;MgrMAillet;Follow;0.1
LeonTologue;MarchePourLaVie;Follow;0.1
LeonTologue;Genethique;Follow;0.1
LeonTologue;chdemeyer;Follow;0.1
LeonTologue;Etienne2Rivoyre;Follow;0.1
LeonTologue;PascalGMICHEL;Follow;0.1
LeonTologue;antoinne92;Follow;0.1
LeonTologue;VictorSinclair3;Follow;0.1
LeonTologue;NPorcheret;Follow;0.1
LeonTologue;pichon_frederic;Follow;0.1
LeonTologue;MarineNationale;Follow;0.1
LeonTologue;Enfantdabord2;Follow;0.1
LeonTologue;MariePe123456;Follow;0.1
LeonTologue;resistance3522;Follow;0.1
LeonTologue;RemiTell;Follow;0.1
LeonTologue;ThillAgnes;Follow;0.1
LeonTologue;DaViciDaVici;Follow;0.1
LeonTologue;DomenachMaitena;Follow;0.1
LeonTologue;E2Villiers;Follow;0.1
LeonTologue;gabriellecluzel;Follow;0.1
LeonTologue;MerlinMartial;Follow;0.1
LeonTologue;tvlofficiel;Follow;0.1
LeonTologue;AcademiaChristi;Follow;0.1
LeonTologue;Humanite_Danger;Follow;0.1
LeonTologue;Gen_Avenir;Follow;0.1
LeonTologue;ActLegitimiste;Follow;0.1
LeonTologue;Christianophobi;Follow;0.1
LeonTologue;BernardAntony_;Follow;0.1
LeonTologue;GThieulloy;Follow;0.1
LeonTologue;Agrif_;Follow;0.1
LeonTologue;ReynaldSecher;Follow;0.1
LeonTologue;Dandryeu;Follow;0.1
LeonTologue;CatholiqueTradi;Follow;0.1
LeonTologue;C_Pantalon;Follow;0.1
LeonTologue;monde_madame;Follow;0.1
LeonTologue;JeanRhettButler;Follow;0.1
LeonTologue;AmadeusdeParis;Follow;0.1
LeonTologue;Chambssy;Follow;0.1
LeonTologue;JeunessedeDieu;Follow;0.1
LeonTologue;mgrginoux;Follow;0.1
LeonTologue;abbeamar;Follow;0.1
LeonTologue;abbepages;Follow;0.1
LeonTologue;MgrDominiqueRey;Follow;0.1
LeonTologue;PhilippeOswald;Follow;0.1
LeonTologue;Ln_ONLR_nL;Follow;0.1
LeonTologue;AMironerie;Follow;0.1
LeonTologue;BlStreb;Follow;0.1
LeonTologue;ViaMaineetLoire;Follow;0.1
LeonTologue;ndchretiente;Follow;0.1
LeonTologue;La_Legitimite;Follow;0.1
LeonTologue;PereDanziec;Follow;0.1
LeonTologue;Cerveauacapuche;Follow;0.1
LeonTologue;ECLJ_Official;Follow;0.1
LeonTologue;louisducdanjou;Follow;0.1
LeonTologue;Valeurs;Follow;0.1
LeonTologue;jylegis2017;Follow;0.1
LeonTologue;ffautrad;Follow;0.1
LeonTologue;DeVilliers_2022;Follow;0.1
LeonTologue;GilbertCollard;Follow;0.1
LeonTologue;Card_R_Sarah;Follow;0.1
LeonTologue;ripostecatholiq;Follow;0.1
LeonTologue;HommeNouveau_HN;Follow;0.1
LeonTologue;Djokkor;Follow;0.1
LeonTologue;lmptlr;Follow;0.1
LeonTologue;LesConservateur;Follow;0.1
LeonTologue;DeauxJean;Follow;0.1
LeonTologue;elleaime53;Follow;0.1
LeonTologue;LoutreLoquace;Follow;0.1
LeonTologue;ValerieGorioux;Follow;0.1
LeonTologue;aliosch2;Follow;0.1
LeonTologue;Le_BienCommun;Follow;0.1
LeonTologue;Leguerillero;Follow;0.1
LeonTologue;JRochedy;Follow;0.1
LeonTologue;g2premare;Follow;0.1
LeonTologue;AllPourLaFrance;Follow;0.1
LeonTologue;BastienUH;Follow;0.1
LeonTologue;InformateurDab;Follow;0.1
LeonTologue;albdmt;Follow;0.1
LeonTologue;h2brgrd;Follow;0.1
LeonTologue;RoyalisteFrance;Follow;0.1
LeonTologue;OnNaQuUneMaman;Follow;0.1
LeonTologue;ManifPourTous85;Follow;0.1
LeonTologue;b_bardon1;Follow;0.1
LeonTologue;abbegrosjean;Follow;0.1
LeonTologue;Alliance_Royale;Follow;0.1
LeonTologue;gdechanterac;Follow;0.1
LeonTologue;MarionMarechal;Follow;0.1
LeonTologue;YannickMOREAU;Follow;0.1
LeonTologue;CNAFC;Follow;0.1
LeonTologue;veroniquebesse;Follow;0.1
LeonTologue;MPF_Officiel;Follow;0.1
LeonTologue;jfpoisson78;Follow;0.1
LeonTologue;allianceVITA;Follow;0.1
LeonTologue;TDerville;Follow;0.1
LeonTologue;LaManifPourTous;Follow;0.1
LeonTologue;PhdeVilliers;Follow;0.1
ElizabethZitoun;LeonTologue;Partage;10
LouisdeCoutes;ElizabethZitoun;Partage;10
LouisdeCoutes;ccnraph;Follow;0.1
LouisdeCoutes;PPJ75;Follow;0.1
LouisdeCoutes;HouplainPh;Follow;0.1
LouisdeCoutes;ChdOrnellas;Follow;0.1
LouisdeCoutes;FigaroHorsSerie;Follow;0.1
LouisdeCoutes;JacquesMyard;Follow;0.1
LouisdeCoutes;Livrenoirmedia;Follow;0.1
LouisdeCoutes;RichardAgnes3;Follow;0.1
LouisdeCoutes;ZemmourEric;Follow;0.1
LouisdeCoutes;EveilleursE;Follow;0.1
LouisdeCoutes;Hadrien2GC;Follow;0.1
LouisdeCoutes;MichelNicolasA1;Follow;0.1
LouisdeCoutes;claire_cochet;Follow;0.1
LouisdeCoutes;reinedetrianon;Follow;0.1
LouisdeCoutes;ChesnelMyriam;Follow;0.1
LouisdeCoutes;Mersuay;Follow;0.1
LouisdeCoutes;AMontespan;Follow;0.1
LouisdeCoutes;rbutruille;Follow;0.1
LouisdeCoutes;DomenachMaitena;Follow;0.1
LouisdeCoutes;ELevyCauseur;Follow;0.1
LouisdeCoutes;MichelAupetit;Follow;0.1
LouisdeCoutes;ctmieuxavant33;Follow;0.1
LouisdeCoutes;LoysdeP;Follow;0.1
LouisdeCoutes;ClaireDelacour1;Follow;0.1
LouisdeCoutes;StickyF56753352;Follow;0.1
LouisdeCoutes;92catholique;Follow;0.1
LouisdeCoutes;MgrXavierMALLE;Follow;0.1
LouisdeCoutes;Mgr_EMB;Follow;0.1
LouisdeCoutes;mgrginoux;Follow;0.1
LouisdeCoutes;JsusMisricordi1;Follow;0.1
LouisdeCoutes;benoit_op;Follow;0.1
LouisdeCoutes;ADublanche;Follow;0.1
LouisdeCoutes;Divina_fr;Follow;0.1
LouisdeCoutes;GroupeArmor;Follow;0.1
LouisdeCoutes;ZJoureir;Follow;0.1
LouisdeCoutes;tworuncity;Follow;0.1
LouisdeCoutes;carthusien;Follow;0.1
LouisdeCoutes;Feureux;Follow;0.1
LouisdeCoutes;ffautrad;Follow;0.1
LouisdeCoutes;mdlp44;Follow;0.1
LouisdeCoutes;INSPIofficiel;Follow;0.1
LouisdeCoutes;XavierXnb;Follow;0.1
LouisdeCoutes;Elysee;Follow;0.1
LouisdeCoutes;GTabard;Follow;0.1
LouisdeCoutes;LesEchos;Follow;0.1
LouisdeCoutes;SensCommunJ92;Follow;0.1
LouisdeCoutes;C_Billan;Follow;0.1
LouisdeCoutes;MC_Cholet;Follow;0.1
LouisdeCoutes;Ka71795681;Follow;0.1
LouisdeCoutes;anuncioblog;Follow;0.1
LouisdeCoutes;lightsinthed;Follow;0.1
LouisdeCoutes;dinanmarieaimee;Follow;0.1
LouisdeCoutes;EmmanuelFaber;Follow;0.1
LouisdeCoutes;CorineMarbeuf;Follow;0.1
LouisdeCoutes;CollectifPeres;Follow;0.1
LouisdeCoutes;Gogui_Resistant;Follow;0.1
LouisdeCoutes;mariemalzac_;Follow;0.1
LouisdeCoutes;FrancoisVayne;Follow;0.1
LouisdeCoutes;mahaut_h;Follow;0.1
LouisdeCoutes;Altercathos;Follow;0.1
LouisdeCoutes;PaulPiccarreta;Follow;0.1
LouisdeCoutes;jaclostermann;Follow;0.1
LouisdeCoutes;ZoneReason;Follow;0.1
LouisdeCoutes;ceconomou56;Follow;0.1
LouisdeCoutes;TheresaMMoreau;Follow;0.1
LouisdeCoutes;Maman_catho;Follow;0.1
LouisdeCoutes;RevueLimite;Follow;0.1
LouisdeCoutes;osurfing;Follow;0.1
LouisdeCoutes;npommeret1;Follow;0.1
LouisdeCoutes;christinesedan2;Follow;0.1
LouisdeCoutes;LaurenceTrochu;Follow;0.1
LouisdeCoutes;JeunesMvtC;Follow;0.1
LouisdeCoutes;elleaime53;Follow;0.1
LouisdeCoutes;LilaGraceRose;Follow;0.1
LouisdeCoutes;A_duChambon;Follow;0.1
LouisdeCoutes;gaby_hache;Follow;0.1
LouisdeCoutes;PereCedric;Follow;0.1
LouisdeCoutes;bergis35;Follow;0.1
LouisdeCoutes;BVoltaire;Follow;0.1
LouisdeCoutes;bendacrew;Follow;0.1
LouisdeCoutes;_Marie_Vince;Follow;0.1
LouisdeCoutes;mej31600;Follow;0.1
LouisdeCoutes;notrejeannedarc;Follow;0.1
LouisdeCoutes;andeolddt;Follow;0.1
LouisdeCoutes;philoBXL;Follow;0.1
LouisdeCoutes;Msieurlebaron;Follow;0.1
LouisdeCoutes;Deuxpetitspas;Follow;0.1
LouisdeCoutes;MarionMourgue;Follow;0.1
LouisdeCoutes;AmLyceum;Follow;0.1
LouisdeCoutes;SemiPourLaVie;Follow;0.1
LouisdeCoutes;Montifringilla5;Follow;0.1
LouisdeCoutes;Abolition_GPA;Follow;0.1
LouisdeCoutes;MC_MaineEtLoire;Follow;0.1
LouisdeCoutes;L1visible;Follow;0.1
LouisdeCoutes;SophieNouaille;Follow;0.1
LouisdeCoutes;VeilleursRennes;Follow;0.1
LouisdeCoutes;RetNdemoiselle;Follow;0.1
LouisdeCoutes;_Etincelles;Follow;0.1
LouisdeCoutes;martin_uap;Follow;0.1
LouisdeCoutes;BernardAntony_;Follow;0.1
LouisdeCoutes;HommeNouveau_HN;Follow;0.1
LouisdeCoutes;SmitsJeanne;Follow;0.1
LouisdeCoutes;EricDesConfins;Follow;0.1
LouisdeCoutes;HenryPrv;Follow;0.1
LouisdeCoutes;nomacron;Follow;0.1
LouisdeCoutes;EveilPourTous;Follow;0.1
LouisdeCoutes;PoinsardXavier;Follow;0.1
LouisdeCoutes;marieliessehoul;Follow;0.1
LouisdeCoutes;ChoisirlaVie_Fr;Follow;0.1
LouisdeCoutes;sblanc66000;Follow;0.1
LouisdeCoutes;Dr_Louison;Follow;0.1
LouisdeCoutes;CloWitch;Follow;0.1
LouisdeCoutes;BrieucQuil;Follow;0.1
LouisdeCoutes;narbonne14;Follow;0.1
LouisdeCoutes;com_Actuailes;Follow;0.1
LouisdeCoutes;arlette_laura13;Follow;0.1
LouisdeCoutes;catho_inconnu;Follow;0.1
LouisdeCoutes;AAGalliano;Follow;0.1
LouisdeCoutes;Rokvam1;Follow;0.1
LouisdeCoutes;CdeBoisredon;Follow;0.1
LouisdeCoutes;abbevladimir;Follow;0.1
LouisdeCoutes;ithomasmore;Follow;0.1
LouisdeCoutes;GeoffroyRDB;Follow;0.1
LouisdeCoutes;HdeBoisredon;Follow;0.1
LouisdeCoutes;washingtonpost;Follow;0.1
LouisdeCoutes;veilleurdusens;Follow;0.1
LouisdeCoutes;AdeMontchalin;Follow;0.1
LouisdeCoutes;SensCommun92190;Follow;0.1
LouisdeCoutes;Barbachar;Follow;0.1
LouisdeCoutes;DeDroiteLR;Follow;0.1
LouisdeCoutes;c2thezy;Follow;0.1
LouisdeCoutes;goulascht;Follow;0.1
LouisdeCoutes;C_Panache;Follow;0.1
LouisdeCoutes;Al_Xzun;Follow;0.1
LouisdeCoutes;ChirouzeEric;Follow;0.1
LouisdeCoutes;PierreHenri51;Follow;0.1
LouisdeCoutes;lagauchemorale;Follow;0.1
LouisdeCoutes;CigogneDuNet;Follow;0.1
LouisdeCoutes;emedec;Follow;0.1
LouisdeCoutes;CcileRe;Follow;0.1
LouisdeCoutes;CristianeGLima;Follow;0.1
LouisdeCoutes;russeurope;Follow;0.1
LouisdeCoutes;OBerruyer;Follow;0.1
LouisdeCoutes;elisahk92;Follow;0.1
LouisdeCoutes;CathRimbert84;Follow;0.1
LouisdeCoutes;carpedeumapp;Follow;0.1
LouisdeCoutes;Coralie_Paix;Follow;0.1
LouisdeCoutes;PanoramaBayard;Follow;0.1
LouisdeCoutes;ele2broissia;Follow;0.1
LouisdeCoutes;bougetoneglise;Follow;0.1
LouisdeCoutes;adjulliand;Follow;0.1
LouisdeCoutes;DdCDelires;Follow;0.1
LouisdeCoutes;HildaBarhoum;Follow;0.1
LouisdeCoutes;AEDenFrance;Follow;0.1
LouisdeCoutes;JS_92_;Follow;0.1
LouisdeCoutes;ResistantBase;Follow;0.1
LouisdeCoutes;citoyenneFrance;Follow;0.1
LouisdeCoutes;EquipesRosaire;Follow;0.1
LouisdeCoutes;Edward71jo;Follow;0.1
LouisdeCoutes;philmoi;Follow;0.1
LouisdeCoutes;claudine_thuet;Follow;0.1
LouisdeCoutes;wapwap31;Follow;0.1
LouisdeCoutes;Jeunes_cathos;Follow;0.1
LouisdeCoutes;NickieVeroExpat;Follow;0.1
LouisdeCoutes;AntoineArdant;Follow;0.1
LouisdeCoutes;_AgnesMarion;Follow;0.1
LouisdeCoutes;mbad75;Follow;0.1
LouisdeCoutes;AllezPecresse;Follow;0.1
LouisdeCoutes;baronaite404;Follow;0.1
LouisdeCoutes;Thom_astro;Follow;0.1
LouisdeCoutes;LMPT44;Follow;0.1
LouisdeCoutes;Praying_app;Follow;0.1
LouisdeCoutes;Le_petitnico;Follow;0.1
LouisdeCoutes;SensCommunLux;Follow;0.1
LouisdeCoutes;JLeonardelli_;Follow;0.1
LouisdeCoutes;trenteet1;Follow;0.1
LouisdeCoutes;OuchikhKarim;Follow;0.1
LouisdeCoutes;BRULELaurent54;Follow;0.1
LouisdeCoutes;louisfram;Follow;0.1
LouisdeCoutes;Sritmak;Follow;0.1
LouisdeCoutes;mydaphne;Follow;0.1
LouisdeCoutes;BlStreb;Follow;0.1
LouisdeCoutes;AmenSerie;Follow;0.1
LouisdeCoutes;GoConfessApp;Follow;0.1
LouisdeCoutes;neobizz276;Follow;0.1
LouisdeCoutes;giod_arco;Follow;0.1
LouisdeCoutes;krunch_fr;Follow;0.1
LouisdeCoutes;ToussLouis;Follow;0.1
LouisdeCoutes;appli_laquete;Follow;0.1
