Source;Target;LinkType;Weight;AverageHash;Sha1;Category
journalPresent;orior1638;follow;1;None;None; None
mahtfrid;orior1638;follow;1;None;None; None
YvesPDB;orior1638;follow;1;None;None; None
ClPeqt;orior1638;follow;1;None;None; None
Bon_Ohm;orior1638;follow;1;None;None; None
dugbs78;orior1638;follow;1;None;None; None
allianceVITA;orior1638;follow;1;None;None; None
FrancoisTaloi;orior1638;follow;1;None;None; None
orior1638;remseeks;follow;1;None;None; None
lmptlr;orior1638;follow;1;None;None; None
Genethique;orior1638;follow;1;None;None; None
LaManifPourTous;orior1638;follow;1;None;None; None
jylgallou;orior1638;follow;1;None;None; None
HenrideSoos;orior1638;follow;1;None;None; None
fenotteenragee;orior1638;follow;1;None;None; None
AudeMirkovic;orior1638;follow;1;None;None; None
fxperes;orior1638;follow;1;None;None; None
albdmt;orior1638;follow;1;None;None; None
Civitas_;orior1638;follow;1;None;None; None
justelebonsens;orior1638;follow;1;None;None; None
SJallamion;orior1638;follow;1;None;None; None
lmpt69;orior1638;follow;1;None;None; None
MiniLicorne69;orior1638;follow;1;None;None; None
Valeurs;orior1638;follow;1;None;None; None
CarolineRoux1;orior1638;follow;1;None;None; None
LMPT75;orior1638;follow;1;None;None; None
C_Pantalon;orior1638;follow;1;None;None; None
Sentinelles_fr;orior1638;follow;1;None;None; None
Enfantdabord2;orior1638;follow;1;None;None; None
MPTOnlacherien;orior1638;follow;1;None;None; None
annie_clot;patricia691503;follow;1;None;None; None
YvesPDB;annie_clot;follow;1;None;None; None
FrontPopOff;annie_clot;follow;1;None;None; None
Fleur2108;annie_clot;follow;1;None;None; None
BSergioa2;annie_clot;follow;1;None;None; None
JEANNOTKZ;annie_clot;follow;1;None;None; None
Vero_Jacquier;annie_clot;follow;1;None;None; None
annie_clot;sylvita30;follow;1;None;None; None
JstLangevin;annie_clot;follow;1;None;None; None
LaManifPourTous;annie_clot;follow;1;None;None; None
annie_clot;jylgallou;follow;1;None;None; None
CMARTYLUSO1;annie_clot;follow;1;None;None; None
Barberis888;annie_clot;follow;1;None;None; None
annie_clot;sherwood_de;follow;1;None;None; None
annie_clot;sylviane_lopez;follow;1;None;None; None
EudesGuennec1;annie_clot;follow;1;None;None; None
SJallamion;annie_clot;follow;1;None;None; None
Valeurs;annie_clot;follow;1;None;None; None
Enfantdabord2;annie_clot;follow;1;None;None; None
Valeurs;jfperier;follow;1;None;None; None
FrontPopOff;jylgallou;follow;1;None;None; None
InfoMdia;jylgallou;follow;1;None;None; None
jylgallou;mg12gm;follow;1;None;None; None
Vero_Jacquier;jylgallou;follow;2;None;None; None
jylgallou;stanislasrig;follow;1;None;None; None
jylgallou;sylvita30;follow;1;None;None; None
jylgallou;le_Parisien;follow;1;None;None; None
AudeMirkovic;jylgallou;follow;1;None;None; None
albdmt;jylgallou;follow;1;None;None; None
Civitas_;jylgallou;follow;1;None;None; None
PartisansMarine;jylgallou;follow;1;None;None; None
Valeurs;jylgallou;follow;1;None;None; None
jylgallou;mydaphne;follow;1;None;None; None
jclvallee1;jylgallou;follow;1;None;None; None
Sentinelles_fr;jylgallou;follow;1;None;None; None
Fillon2017best;jylgallou;follow;1;None;None; None
Incredibeul;YvesPDB;follow;1;None;None; None
Incredibeul;stanislasrig;follow;1;None;None; None
Incredibeul;Valeurs;follow;1;None;None; None
Incredibeul;SJallamion;follow;1;None;None; None
Incredibeul;moniquepot1;follow;1;None;None; None
FeeWalkyrie;Lozre2;follow;1;None;None; None
FeeWalkyrie;Le_BienCommun;follow;1;None;None; None
FeeWalkyrie;InformateurDab;follow;1;None;None; None
FeeWalkyrie;LaManifPourTous;follow;1;None;None; None
FeeWalkyrie;jylgallou;follow;1;None;None; None
FeeWalkyrie;Valeurs;follow;1;None;None; None
FeeWalkyrie;SJallamion;follow;1;None;None; None
FeeWalkyrie;dieuetleroi1;follow;1;None;None; None
FeeWalkyrie;Nova153;follow;2;None;None; None
FeeWalkyrie;albdmt;follow;1;None;None; None
FeeWalkyrie;allianceVITA;follow;1;None;None; None
enpatrouille;papapourtoujou2;follow;1;None;None; None
journalPresent;papapourtoujou2;follow;1;None;None; None
YvesPDB;papapourtoujou2;follow;1;None;None; None
jeanclaudepeyra;papapourtoujou2;follow;1;None;None; None
FrontPopOff;papapourtoujou2;follow;1;None;None; None
BSergioa2;papapourtoujou2;follow;1;None;None; None
LPatriotes2022;papapourtoujou2;follow;1;None;None; None
allianceVITA;papapourtoujou2;follow;1;None;None; None
Steiner2502;papapourtoujou2;follow;1;None;None; None
Nova153;papapourtoujou2;follow;2;None;None; None
Civitas_;papapourtoujou2;follow;1;None;None; None
papapourtoujou2;sylviane_lopez;follow;1;None;None; None
Valeurs;papapourtoujou2;follow;1;None;None; None
A_duChambon;papapourtoujou2;follow;1;None;None; None
lmpt69;papapourtoujou2;follow;1;None;None; None
claudecamille13;papapourtoujou2;follow;1;None;None; None
VincentCaverius;isabelledacrew;follow;1;None;None; None
ArjPascal;VincentCaverius;follow;1;None;None; None
VincentCaverius;VitaJeunes;follow;1;None;None; None
AFC_Pays_Aix;VincentCaverius;follow;1;None;None; None
AllianceVita78;VincentCaverius;follow;1;None;None; None
PhilMargay;VincentCaverius;follow;1;None;None; None
VincentCaverius;alliancevita31;follow;1;None;None; None
VincentCaverius;masclac3;follow;1;None;None; None
AFCdu94;VincentCaverius;follow;1;None;None; None
BarbaraMazieres;VincentCaverius;follow;1;None;None; None
VincentCaverius;dematkiki;follow;1;None;None; None
VincentCaverius;allianceVITA;follow;1;None;None; None
LecMonic;VincentCaverius;follow;1;None;None; None
Contreinfo;VincentCaverius;follow;1;None;None; None
VincentCaverius;erybbbs;follow;1;None;None; None
VincentCaverius;stanislasrig;follow;1;None;None; None
TDarmendrail;VincentCaverius;follow;1;None;None; None
Genethique;VincentCaverius;follow;1;None;None; None
LaManifPourTous;VincentCaverius;follow;1;None;None; None
VincentCaverius;resistance3522;follow;1;None;None; None
VincentCaverius;christineboutin;follow;1;None;None; None
VincentCaverius;isabsavoie;follow;1;None;None; None
A_Despi;VincentCaverius;follow;1;None;None; None
BGuirlet;VincentCaverius;follow;1;None;None; None
PrintempsFrance;VincentCaverius;follow;1;None;None; None
Barberis888;VincentCaverius;follow;1;None;None; None
HenrideSoos;VincentCaverius;follow;1;None;None; None
VincentCaverius;lux_veilleurs;follow;1;None;None; None
AudeMirkovic;VincentCaverius;follow;1;None;None; None
VincentCaverius;fxperes;follow;1;None;None; None
VincentCaverius;_Marie_Vince;follow;1;None;None; None
VincentCaverius;albdmt;follow;1;None;None; None
VincentCaverius;colerenoire;follow;1;None;None; None
IsadBh;VincentCaverius;follow;1;None;None; None
A_duChambon;VincentCaverius;follow;1;None;None; None
Valeurs;VincentCaverius;follow;1;None;None; None
VincentCaverius;buchermdm;follow;1;None;None; None
PhilippeOswald;VincentCaverius;follow;1;None;None; None
CarolineRoux1;VincentCaverius;follow;1;None;None; None
VincentCaverius;piert83;follow;1;None;None; None
Sentinelles_fr;VincentCaverius;follow;1;None;None; None
Enfantdabord2;VincentCaverius;follow;1;None;None; None
VincentCaverius;trambert85;follow;1;None;None; None
MPTOnlacherien;VincentCaverius;follow;1;None;None; None
SJallamion;mastok40;follow;1;None;None; None
Valeurs;mastok40;follow;1;None;None; None
jylgallou;mastok40;follow;1;None;None; None
Vero_Jacquier;christineboutin;follow;1;None;None; None
Valeurs;Vero_Jacquier;follow;1;None;None; None
Vero_Jacquier;le_Parisien;follow;1;None;None; None
PhilippeOswald;Vero_Jacquier;follow;1;None;None; None
Vero_Jacquier;laurossignol;follow;1;None;None; None
Sentinelles_fr;Vero_Jacquier;follow;1;None;None; None
Papyted74;allianceVITA;follow;1;None;None; None
BabeCamino;Papyted74;follow;1;None;None; None
Papyted74;stanislasrig;follow;1;None;None; None
Papyted74;manifpourtous92;follow;1;None;None; None
ManifPourTous85;Papyted74;follow;1;None;None; None
Hervemanche;Papyted74;follow;1;None;None; None
Papyted74;remseeks;follow;1;None;None; None
LaManifPourTous;Papyted74;follow;1;None;None; None
Papyted74;le_Parisien;follow;1;None;None; None
Papyted74;Sentinelles_be;follow;1;None;None; None
Papyted74;fxperes;follow;1;None;None; None
Papyted74;Valeurs;follow;1;None;None; None
LMPT75;Papyted74;follow;1;None;None; None
Papyted74;Sentinelles_fr;follow;1;None;None; None
PH_RG;Papyted74;follow;2;None;None; None
MPTOnlacherien;Papyted74;follow;1;None;None; None
LaManifPourTous;frdb6;follow;1;None;None; None
Valeurs;frdb6;follow;1;None;None; None
LMPT75;frdb6;follow;1;None;None; None
albdmt;frdb6;follow;1;None;None; None
CpalaCou;LaManifPourTous;follow;1;None;None; None
CpalaCou;mahtfrid;follow;1;None;None; None
CpalaCou;christineboutin;follow;1;None;None; None
CpalaCou;stanislasrig;follow;1;None;None; None
CpalaCou;SJallamion;follow;1;None;None; None
CpalaCou;Valeurs;follow;1;None;None; None
CpalaCou;FrontPopOff;follow;1;None;None; None
LEtudiant_Libre;olympe37;follow;1;None;None; None
ArjPascal;olympe37;follow;1;None;None; None
YvesPDB;olympe37;follow;1;None;None; None
beoceartemis752;olympe37;follow;1;None;None; None
olympe37;ptunia18;follow;1;None;None; None
dede17_86;olympe37;follow;1;None;None; None
FrontPopOff;olympe37;follow;1;None;None; None
B07099405;olympe37;follow;1;None;None; None
BSergioa2;olympe37;follow;1;None;None; None
LPatriotes2022;olympe37;follow;1;None;None; None
BorisDitx;olympe37;follow;1;None;None; None
olympe37;pierredejaspe;follow;1;None;None; None
Vero_Jacquier;olympe37;follow;1;None;None; None
allianceVITA;olympe37;follow;1;None;None; None
PGannat;olympe37;follow;1;None;None; None
erybbbs;olympe37;follow;1;None;None; None
olympe37;stanislasrig;follow;1;None;None; None
olympe37;sylvita30;follow;1;None;None; None
MQueyrat;olympe37;follow;1;None;None; None
LN356;olympe37;follow;1;None;None; None
olympe37;remseeks;follow;1;None;None; None
JstLangevin;olympe37;follow;1;None;None; None
EvelyneYant94;olympe37;follow;1;None;None; None
Frugheon_D;olympe37;follow;1;None;None; None
Nox009;olympe37;follow;1;None;None; None
LaManifPourTous;olympe37;follow;1;None;None; None
ChanthanThip;olympe37;follow;1;None;None; None
le_Parisien;olympe37;follow;1;None;None; None
jylgallou;olympe37;follow;1;None;None; None
VeniseViolette;olympe37;follow;1;None;None; None
lollimeur;olympe37;follow;1;None;None; None
frantztoussaint;olympe37;follow;1;None;None; None
GauloisCelte35;olympe37;follow;1;None;None; None
jaguard22222;olympe37;follow;1;None;None; None
Nova153;olympe37;follow;2;None;None; None
olympe37;popo13301856;follow;1;None;None; None
MiniLicorne69;olympe37;follow;1;None;None; None
olympe37;sky1948;follow;1;None;None; None
Valeurs;olympe37;follow;1;None;None; None
SoScrat;olympe37;follow;1;None;None; None
claudecamille13;olympe37;follow;1;None;None; None
olympe37;piert83;follow;1;None;None; None
LMPT75;olympe37;follow;1;None;None; None
CorinneDTR;olympe37;follow;1;None;None; None
Romain1571;olympe37;follow;1;None;None; None
jocelynchereau;olympe37;follow;1;None;None; None
MounMir;olympe37;follow;1;None;None; None
Fillon2017best;olympe37;follow;1;None;None; None
LaManifPourTous;vandewalleberna;follow;1;None;None; None
LaManifPourTous;benoitrumilly;follow;1;None;None; None
benoitrumilly;christineboutin;follow;1;None;None; None
benoitrumilly;le_Parisien;follow;1;None;None; None
Valeurs;benoitrumilly;follow;1;None;None; None
LMPT75;benoitrumilly;follow;1;None;None; None
PrintempsFrance;benoitrumilly;follow;1;None;None; None
E_Talitha;manifpourtous83;follow;1;None;None; None
E_Talitha;allianceVITA;follow;1;None;None; None
E_Talitha;citoyenpourlenf;follow;1;None;None; None
Bearnais_64300;E_Talitha;follow;1;None;None; None
Crespinbruno;E_Talitha;follow;1;None;None; None
E_Talitha;LaManifPourTous;follow;1;None;None; None
E_Talitha;thibauddP;follow;1;None;None; None
E_Talitha;christineboutin;follow;1;None;None; None
E_Talitha;le_Parisien;follow;1;None;None; None
E_Talitha;HenrideSoos;follow;1;None;None; None
AudeMirkovic;E_Talitha;follow;1;None;None; None
E_Talitha;albdmt;follow;1;None;None; None
E_Talitha;Valeurs;follow;1;None;None; None
E_Talitha;lmpt69;follow;1;None;None; None
CarolineRoux1;E_Talitha;follow;1;None;None; None
E_Talitha;LMPT75;follow;1;None;None; None
E_Talitha;Sentinelles_fr;follow;1;None;None; None
ArmanddeD;thibauddP;follow;1;None;None; None
ArmanddeD;Valeurs;follow;1;None;None; None
ArmanddeD;vandemeulebrou;follow;1;None;None; None
ArmanddeD;PhilippeOswald;follow;1;None;None; None
ArmanddeD;Sentinelles_fr;follow;1;None;None; None
ArmanddeD;PH_RG;follow;1;None;None; None
ArmanddeD;albdmt;follow;1;None;None; None
journalPresent;moniquepot1;follow;1;None;None; None
mahtfrid;moniquepot1;follow;1;None;None; None
PGannat;moniquepot1;follow;1;None;None; None
LaManifPourTous;moniquepot1;follow;1;None;None; None
jylgallou;moniquepot1;follow;1;None;None; None
Valeurs;moniquepot1;follow;1;None;None; None
calydol;moniquepot1;follow;1;None;None; None
DL_Seiler;LaManifPourTous;follow;1;None;None; None
DL_Seiler;YvesPDB;follow;1;None;None; None
DL_Seiler;Valeurs;follow;1;None;None; None
ClPeqt;DL_Seiler;follow;1;None;None; None
DL_Seiler;PhilippeOswald;follow;1;None;None; None
DL_Seiler;coolise;follow;1;None;None; None
DL_Seiler;allianceVITA;follow;1;None;None; None
FoxyBus;jylgallou;follow;1;None;None; None
FoxyBus;YvesPDB;follow;1;None;None; None
FoxyBus;Valeurs;follow;1;None;None; None
FoxyBus;SJallamion;follow;1;None;None; None
MereClarine;VitaJeunes;follow;1;None;None; None
MereClarine;YvesPDB;follow;1;None;None; None
MereClarine;gregoire_jahan;follow;1;None;None; None
Le_blog_d_HB;MereClarine;follow;1;None;None; None
MereClarine;alliancevita31;follow;1;None;None; None
MereClarine;allianceVITA;follow;1;None;None; None
AllianceVITA63;MereClarine;follow;1;None;None; None
MereClarine;pauladusud;follow;1;None;None; None
MereClarine;remseeks;follow;1;None;None; None
JuristePLE;MereClarine;follow;1;None;None; None
Genethique;MereClarine;follow;1;None;None; None
LaManifPourTous;MereClarine;follow;1;None;None; None
MereClarine;christineboutin;follow;1;None;None; None
AllianceVita49;MereClarine;follow;1;None;None; None
MereClarine;laurossignol;follow;1;None;None; None
HenrideSoos;MereClarine;follow;1;None;None; None
AudeMirkovic;MereClarine;follow;1;None;None; None
MereClarine;albdmt;follow;1;None;None; None
MereClarine;lmpt69;follow;1;None;None; None
MereClarine;Valeurs;follow;1;None;None; None
MereClarine;PhilippeOswald;follow;1;None;None; None
CarolineRoux1;MereClarine;follow;1;None;None; None
MereClarine;Sentinelles_fr;follow;1;None;None; None
AbdelSansLeB;MereClarine;follow;1;None;None; None
PH_RG;YvesPDB;follow;1;None;None; None
ClPeqt;PH_RG;follow;1;None;None; None
Le_blog_d_HB;PH_RG;follow;1;None;None; None
PH_RG;Vero_Jacquier;follow;1;None;None; None
PH_RG;erybbbs;follow;1;None;None; None
MontcelDu;PH_RG;follow;1;None;None; None
PH_RG;sentinpiedi;follow;1;None;None; None
PH_RG;thibauddP;follow;1;None;None; None
PH_RG;crist_va;follow;1;None;None; None
PH_RG;SJallamion;follow;1;None;None; None
PH_RG;PhilippeOswald;follow;1;None;None; None
PH_RG;coolise;follow;1;None;None; None
MisterSnowman4;Valeurs;follow;1;None;None; None
MisterSnowman4;jylgallou;follow;1;None;None; None
Nova153;journalPresent;follow;1;None;None; None
LEtudiant_Libre;Nova153;follow;1;None;None; None
Nova153;mahtfrid;follow;1;None;None; None
Nova153;YvesPDB;follow;1;None;None; None
Nova153;jeanclaudepeyra;follow;1;None;None; None
FontezAlbert;Nova153;follow;1;None;None; None
Nova153;moniquepot1;follow;1;None;None; None
Nova153;natpat6477;follow;1;None;None; None
Monicoser;Nova153;follow;1;None;None; None
BSergioa2;Nova153;follow;1;None;None; None
InfoMdia;Nova153;follow;1;None;None; None
Le_petitnico;Nova153;follow;1;None;None; None
Nova153;mg12gm;follow;1;None;None; None
BarbaraMazieres;Nova153;follow;1;None;None; None
Lozre2;Nova153;follow;1;None;None; None
Contreinfo;Nova153;follow;1;None;None; None
Nova153;dub_siga;follow;1;None;None; None
Nova153;PGannat;follow;1;None;None; None
Nova153;sylvita30;follow;1;None;None; None
Nova153;azedell369;follow;1;None;None; None
LaManifPourTous;Nova153;follow;1;None;None; None
Nova153;jylgallou;follow;1;None;None; None
Nova153;le_Parisien;follow;1;None;None; None
JosephLecarpen1;Nova153;follow;1;None;None; None
Nova153;claude_muriel;follow;1;None;None; None
Nova153;daventure1;follow;1;None;None; None
Mauzin5;Nova153;follow;1;None;None; None
Nova153;SJallamion;follow;1;None;None; None
Nova153;Valeurs;follow;1;None;None; None
Nova153;tof92130;follow;1;None;None; None
Nova153;claudecamille13;follow;1;None;None; None
Nova153;piert83;follow;1;None;None; None
Nova153;juvenale38;follow;2;None;None; None
LaManifPourTous;Mam41310393;follow;1;None;None; None
LMPT75;Mam41310393;follow;1;None;None; None
Mam41310393;fxperes;follow;1;None;None; None
Mam41310393;allianceVITA;follow;1;None;None; None
Dom91210;LaManifPourTous;follow;1;None;None; None
Dom91210;christineboutin;follow;1;None;None; None
Dom91210;jylgallou;follow;1;None;None; None
Dom91210;SJallamion;follow;1;None;None; None
Dom91210;Valeurs;follow;1;None;None; None
Dom91210;Sentinelles_fr;follow;1;None;None; None
Dom91210;PrintempsFrance;follow;1;None;None; None
E_Talitha;FrancoisTaloi;follow;1;None;None; None
FrancoisTaloi;allianceVITA;follow;1;None;None; None
FrancoisTaloi;JstLangevin;follow;1;None;None; None
FrancoisTaloi;remseeks;follow;1;None;None; None
FrancoisTaloi;LaManifPourTous;follow;1;None;None; None
FrancoisTaloi;le_Parisien;follow;1;None;None; None
FrancoisTaloi;kstelkeeper;follow;1;None;None; None
FrancoisTaloi;albdmt;follow;1;None;None; None
FrancoisTaloi;colerenoire;follow;1;None;None; None
FrancoisTaloi;Valeurs;follow;1;None;None; None
FrancoisTaloi;Sentinelles_fr;follow;1;None;None; None
FrancoisTaloi;MPTOnlacherien;follow;1;None;None; None
E_Talitha;LibreNation1;follow;1;None;None; None
LEtudiant_Libre;LibreNation1;follow;1;None;None; None
LibreNation1;journalPresent;follow;1;None;None; None
LibreNation1;YvesPDB;follow;1;None;None; None
LibreNation1;jeanclaudepeyra;follow;1;None;None; None
LibreNation1;dede17_86;follow;1;None;None; None
FrontPopOff;LibreNation1;follow;1;None;None; None
InfoMdia;LibreNation1;follow;1;None;None; None
LPatriotes2022;LibreNation1;follow;1;None;None; None
BarbaraMazieres;LibreNation1;follow;1;None;None; None
LibreNation1;Vero_Jacquier;follow;1;None;None; None
LibreNation1;dugbs78;follow;1;None;None; None
LibreNation1;allianceVITA;follow;1;None;None; None
Contreinfo;LibreNation1;follow;1;None;None; None
LibreNation1;PGannat;follow;1;None;None; None
LibreNation1;stanislasrig;follow;1;None;None; None
LibreNation1;remseeks;follow;1;None;None; None
LibreNation1;eliot_meredith;follow;1;None;None; None
LaManifPourTous;LibreNation1;follow;1;None;None; None
LibreNation1;christineboutin;follow;1;None;None; None
LibreNation1;jylgallou;follow;1;None;None; None
LibreNation1;le_Parisien;follow;1;None;None; None
LibreNation1;NPOMMERET;follow;1;None;None; None
Barberis888;LibreNation1;follow;1;None;None; None
Henjaq1;LibreNation1;follow;1;None;None; None
LibreNation1;fenotteenragee;follow;1;None;None; None
Gogui_Resistant;LibreNation1;follow;1;None;None; None
LibreNation1;albdmt;follow;1;None;None; None
Civitas_;LibreNation1;follow;1;None;None; None
ChTailllebois;LibreNation1;follow;1;None;None; None
A_duChambon;LibreNation1;follow;1;None;None; None
LibreNation1;SJallamion;follow;1;None;None; None
LibreNation1;Valeurs;follow;1;None;None; None
LibreNation1;PhilippeOswald;follow;1;None;None; None
LMPT75;LibreNation1;follow;1;None;None; None
C_Pantalon;LibreNation1;follow;1;None;None; None
LibreNation1;Sentinelles_fr;follow;1;None;None; None
LibreNation1;Romain1571;follow;1;None;None; None
FrkLaBaule;LibreNation1;follow;1;None;None; None
JeanPierre725;LaManifPourTous;follow;1;None;None; None
JeanPierre725;YvesPDB;follow;1;None;None; None
JeanPierre725;Valeurs;follow;1;None;None; None
CarolineRoux1;JeanPierre725;follow;1;None;None; None
FrontPopOff;JeanPierre725;follow;1;None;None; None
JeanPierre725;LMPT75;follow;1;None;None; None
JeanPierre725;Sentinelles_fr;follow;1;None;None; None
JeanPierre725;Vero_Jacquier;follow;1;None;None; None
JeanPierre725;allianceVITA;follow;1;None;None; None
Le_reseau_teur;Valeurs;follow;1;None;None; None
Le_reseau_teur;le_Parisien;follow;1;None;None; None
colibrirun;emch6;follow;1;None;None; None
allianceVITA;colibrirun;follow;1;None;None; None
colibrirun;remseeks;follow;1;None;None; None
Genethique;colibrirun;follow;1;None;None; None
colibrirun;thibauddP;follow;1;None;None; None
colibrirun;ops78v;follow;1;None;None; None
HenrideSoos;colibrirun;follow;1;None;None; None
PhilippeOswald;colibrirun;follow;1;None;None; None
CarolineRoux1;colibrirun;follow;1;None;None; None
LaManifPourTous;barkanos;follow;1;None;None; None
barkanos;christineboutin;follow;1;None;None; None
barkanos;cadl83;follow;1;None;None; None
barkanos;manifpourtous11;follow;1;None;None; None
barkanos;manifpourtous92;follow;1;None;None; None
HenrideSoos;barkanos;follow;1;None;None; None
barkanos;fxperes;follow;1;None;None; None
allianceVITA;barkanos;follow;1;None;None; None
FL003;Valeurs;follow;1;None;None; None
AKF498;SJallamion;follow;1;None;None; None
AKF498;LaManifPourTous;follow;1;None;None; None
AKF498;LMPT75;follow;1;None;None; None
YvesPDB;juvenale38;follow;1;None;None; None
hotdry1;juvenale38;follow;1;None;None; None
FrontPopOff;juvenale38;follow;1;None;None; None
Le_petitnico;juvenale38;follow;1;None;None; None
OliberBox;juvenale38;follow;1;None;None; None
juvenale38;stanislasrig;follow;1;None;None; None
LaManifPourTous;juvenale38;follow;1;None;None; None
juvenale38;jylgallou;follow;1;None;None; None
annezda;juvenale38;follow;1;None;None; None
Valeurs;juvenale38;follow;1;None;None; None
SJallamion;juvenale38;follow;1;None;None; None
PIGNEM;juvenale38;follow;1;None;None; None
PhilippeOswald;juvenale38;follow;1;None;None; None
Sentinelles_fr;juvenale38;follow;1;None;None; None
Sentinelles16;asonimage;follow;1;None;None; None
Sentinelles16;kkou14;follow;1;None;None; None
Sentinelles16;allianceVITA;follow;1;None;None; None
Couramiaous;Sentinelles16;follow;1;None;None; None
Sentinelles16;manifpourtous92;follow;1;None;None; None
Sentinelles16;pauladusud;follow;1;None;None; None
Sentinelles16;manifpourtous91;follow;1;None;None; None
Sentinelles16;remseeks;follow;1;None;None; None
ManifPourTous85;Sentinelles16;follow;1;None;None; None
Genethique;Sentinelles16;follow;1;None;None; None
Sentinelles16;christineboutin;follow;1;None;None; None
Sentinelles16;jylgallou;follow;1;None;None; None
Sentinelles16;isabsavoie;follow;1;None;None; None
Sentinelles16;frantztoussaint;follow;1;None;None; None
PrintempsFrance;Sentinelles16;follow;1;None;None; None
Sentinelles16;salefran;follow;1;None;None; None
Sentinelles16;Sentinelles_be;follow;1;None;None; None
AudeMirkovic;Sentinelles16;follow;1;None;None; None
Sentinelles16;albdmt;follow;1;None;None; None
Sentinelles16;y_a_de_la_Joie_;follow;1;None;None; None
LMPTMaroc;Sentinelles16;follow;1;None;None; None
Civitas_;Sentinelles16;follow;1;None;None; None
Sentinelles16;lmpt69;follow;1;None;None; None
Sentinelles16;Valeurs;follow;1;None;None; None
Sentinelles16;veilleursdePau;follow;1;None;None; None
CarolineRoux1;Sentinelles16;follow;1;None;None; None
Sentinelles16;piert83;follow;1;None;None; None
LMPT75;Sentinelles16;follow;1;None;None; None
C_Pantalon;Sentinelles16;follow;1;None;None; None
Omnia_Somnia;SusanaQQ;follow;1;None;None; None
Omnia_Somnia;monike_nicolas;follow;1;None;None; None
Omnia_Somnia;clarisan8;follow;1;None;None; None
InformateurDab;noe22349;retweet;2;0000001cffffffff;4cfe97b8324fc55b7e790568d5ef9fc60756e314; merchandising_slogan
362Yra;JeanMarcVILLER;retweet;1;0010131adbdfeefa;bb5b4676c2a74d19b554c0541a397d47dc9cdc25; shopping_kart_baby
JeanMarcVILLER;isabelledacrew;retweet;1;0010131adbdfeefa;bb5b4676c2a74d19b554c0541a397d47dc9cdc25; shopping_kart_baby
362Yra;isabelledacrew;retweet;1;0010131adbdfeefa;bb5b4676c2a74d19b554c0541a397d47dc9cdc25; shopping_kart_baby
Civitas_;SeguinHugues;retweet;2;001c3e7e10181ff7;0c2512cf80af38d3722dd7695796ec281349900b; merchandising_belly
Chezladuparc;Civitas_;retweet;1;001c3e7e10181ff7;0c2512cf80af38d3722dd7695796ec281349900b; merchandising_belly
Civitas_;M_LE_GAULOIS;retweet;1;001c3e7e10181ff7;0c2512cf80af38d3722dd7695796ec281349900b; merchandising_belly
Civitas_;mg12gm;retweet;2;001c3e7e10181ff7;0c2512cf80af38d3722dd7695796ec281349900b; merchandising_belly
Valeurs;xarratt;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Barberis888;Valeurs;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Foulisou;Valeurs;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
PGannat;Valeurs;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Valeurs;wvonpikkendorf;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Valeurs;abbealdric;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Valeurs;jeanclaudepeyra;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Valeurs;lollimeur;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Valeurs;nathalielavi;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Frugheon_D;Valeurs;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
LouiseM71493518;Valeurs;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Enfantdabord2;Valeurs;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Valeurs;dede17_86;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Valeurs;hamalus;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
AberlinJacklyne;Valeurs;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Valeurs;scorpion496;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
LubacGenevieve;Valeurs;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Valeurs;angelo_bottone;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Valeurs;alixgraccus1;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
Maleblanc16;Valeurs;retweet;1;00c6d0f6e2e0f0e0;3100767a0080be44f765523f1f360af648ca86d4; barcode_baby
